ticker,factor,year,coefficient,t-value
MSFT,mkt-rf,2017,1.1271,9.9164
MSFT,smb,2017,-0.2064,-1.9641
MSFT,hml,2017,-0.4261,-4.273
MSFT,rmw,2017,-0.071,-0.4593
MSFT,cma,2017,-0.2181,-1.2289
MSFT,mom,2017,0.4194,4.4985
MSFT,alpha,2017,0.0001,0.1247
MSFT,total_return,2017,0.4066,1.0
AAPL,mkt-rf,2017,1.3188,8.9103
AAPL,smb,2017,-0.5215,-3.8107
AAPL,hml,2017,-0.3519,-2.7105
AAPL,rmw,2017,-0.3002,-1.4916
AAPL,cma,2017,-0.4212,-1.8222
AAPL,mom,2017,0.3276,2.6983
AAPL,alpha,2017,0.0001,0.1761
AAPL,total_return,2017,0.4842,1.0
GOOGL,mkt-rf,2017,1.136,9.9673
GOOGL,smb,2017,-0.2945,-2.7945
GOOGL,hml,2017,-0.4609,-4.6101
GOOGL,rmw,2017,-0.2026,-1.3072
GOOGL,cma,2017,-0.6121,-3.4394
GOOGL,mom,2017,0.3317,3.5486
GOOGL,alpha,2017,-0.0003,-0.7069
GOOGL,total_return,2017,0.33,1.0
AMZN,mkt-rf,2017,1.3083,7.4383
AMZN,smb,2017,-0.4256,-2.6171
AMZN,hml,2017,-0.6757,-4.3796
AMZN,rmw,2017,-0.4607,-1.9265
AMZN,cma,2017,-0.9913,-3.6091
AMZN,mom,2017,0.2108,1.4611
AMZN,alpha,2017,0.0001,0.079
AMZN,total_return,2017,0.5601,1.0
NVDA,mkt-rf,2017,1.1784,3.1701
NVDA,smb,2017,0.2839,0.826
NVDA,hml,2017,-1.1414,-3.5004
NVDA,rmw,2017,-0.9175,-1.8153
NVDA,cma,2017,0.2285,0.3936
NVDA,mom,2017,1.5155,4.9704
NVDA,alpha,2017,0.0011,0.7464
NVDA,total_return,2017,0.821,1.0
META,mkt-rf,2017,1.179,9.1733
META,smb,2017,-0.3187,-2.6819
META,hml,2017,-0.542,-4.8069
META,rmw,2017,-0.3497,-2.001
META,cma,2017,-0.7786,-3.8791
META,mom,2017,0.336,3.1875
META,alpha,2017,0.0002,0.3323
META,total_return,2017,0.5346,1.0
BRK-B,mkt-rf,2017,1.0593,15.1697
BRK-B,smb,2017,-0.3524,-5.4579
BRK-B,hml,2017,0.7344,11.9885
BRK-B,rmw,2017,-0.0086,-0.0908
BRK-B,cma,2017,-0.2082,-1.909
BRK-B,mom,2017,-0.0251,-0.4377
BRK-B,alpha,2017,0.0001,0.4729
BRK-B,total_return,2017,0.2166,1.0
LLY,mkt-rf,2017,0.6769,4.3502
LLY,smb,2017,-0.1248,-0.8678
LLY,hml,2017,-0.2126,-1.5574
LLY,rmw,2017,-0.143,-0.6758
LLY,cma,2017,-0.3635,-1.4958
LLY,mom,2017,-0.3402,-2.6654
LLY,alpha,2017,0.0,0.0228
LLY,total_return,2017,0.1784,1.0
TSLA,mkt-rf,2017,1.2499,3.4657
TSLA,smb,2017,-0.0628,-0.1882
TSLA,hml,2017,-0.8899,-2.8129
TSLA,rmw,2017,-1.0984,-2.2398
TSLA,cma,2017,-0.353,-0.6267
TSLA,mom,2017,0.074,0.2501
TSLA,alpha,2017,0.0004,0.2615
TSLA,total_return,2017,0.4577,1.0
AVGO,mkt-rf,2017,1.2346,6.3183
AVGO,smb,2017,0.0896,0.496
AVGO,hml,2017,-0.8755,-5.1074
AVGO,rmw,2017,-0.2564,-0.9649
AVGO,cma,2017,-0.266,-0.8717
AVGO,mom,2017,0.8354,5.2123
AVGO,alpha,2017,-0.0,-0.0189
AVGO,total_return,2017,0.4824,1.0
V,mkt-rf,2017,0.9271,8.9001
V,smb,2017,-0.3535,-3.6702
V,hml,2017,-0.2596,-2.841
V,rmw,2017,-0.2084,-1.4713
V,cma,2017,-0.0117,-0.0722
V,mom,2017,0.4627,5.4157
V,alpha,2017,0.0005,1.2975
V,total_return,2017,0.4711,1.0
TSM,mkt-rf,2017,0.9297,6.0588
TSM,smb,2017,-0.1835,-1.2932
TSM,hml,2017,-0.4902,-3.6417
TSM,rmw,2017,-0.3812,-1.827
TSM,cma,2017,0.1497,0.6249
TSM,mom,2017,0.3996,3.1751
TSM,alpha,2017,0.0004,0.7654
TSM,total_return,2017,0.4243,1.0
NVO,mkt-rf,2017,0.9509,3.9254
NVO,smb,2017,-0.0876,-0.3911
NVO,hml,2017,-0.6168,-2.9026
NVO,rmw,2017,-0.2234,-0.6781
NVO,cma,2017,0.1357,0.3589
NVO,mom,2017,-0.161,-0.8102
NVO,alpha,2017,0.001,1.1251
NVO,total_return,2017,0.5905,1.0
JPM,mkt-rf,2017,1.2129,13.1944
JPM,smb,2017,-0.118,-1.3885
JPM,hml,2017,1.3171,16.3327
JPM,rmw,2017,-0.2925,-2.3403
JPM,cma,2017,-0.5718,-3.9832
JPM,mom,2017,0.0301,0.399
JPM,alpha,2017,0.0004,1.1016
JPM,total_return,2017,0.2676,1.0
UNH,mkt-rf,2017,0.8967,6.3008
UNH,smb,2017,-0.1306,-0.9925
UNH,hml,2017,-0.0652,-0.522
UNH,rmw,2017,0.1805,0.9325
UNH,cma,2017,-0.1472,-0.6624
UNH,mom,2017,-0.0244,-0.2086
UNH,alpha,2017,0.0005,0.9431
UNH,total_return,2017,0.3982,1.0
WMT,mkt-rf,2017,0.7351,3.9782
WMT,smb,2017,0.0721,0.4222
WMT,hml,2017,-0.2226,-1.3731
WMT,rmw,2017,1.24,4.9349
WMT,cma,2017,0.2997,1.0386
WMT,mom,2017,-0.1277,-0.8422
WMT,alpha,2017,0.0008,1.208
WMT,total_return,2017,0.4654,1.0
MA,mkt-rf,2017,1.1052,10.3773
MA,smb,2017,-0.3568,-3.6237
MA,hml,2017,-0.4406,-4.7162
MA,rmw,2017,-0.1776,-1.2263
MA,cma,2017,0.0142,0.0855
MA,mom,2017,0.4823,5.5211
MA,alpha,2017,0.0003,0.7764
MA,total_return,2017,0.4768,1.0
XOM,mkt-rf,2017,0.6291,6.3674
XOM,smb,2017,-0.3289,-3.6004
XOM,hml,2017,0.2592,2.9903
XOM,rmw,2017,-0.4152,-3.0902
XOM,cma,2017,0.5664,3.6711
XOM,mom,2017,-0.1528,-1.886
XOM,alpha,2017,-0.0003,-0.7272
XOM,total_return,2017,-0.0385,1.0
JNJ,mkt-rf,2017,0.6905,5.9898
JNJ,smb,2017,-0.3278,-3.0748
JNJ,hml,2017,-0.1743,-1.7237
JNJ,rmw,2017,-0.1025,-0.6537
