year,ticker,weight,alpha,beta
2018,TSM,4.302144332196048e-06,0.0002,0.9435
2018,UNH,4.820932325196064e-05,0.0007,0.9993
2018,WMT,0.0005053754253761,0.0002,0.9285
2018,HD,0.0004162957309683,-0.0,1.1003
2018,CVX,0.0007543514841306,-0.0002,1.0672
2018,TMO,0.0003330365847746,0.0007,1.0427
2018,MCD,0.0014897229197368,0.0002,0.6171
2018,AZN,0.0018944619100481,0.0006,0.5098
2018,SHEL,0.0015976983068978,-0.0002,0.8206
2018,NKE,2.0624986063174765e-05,0.001,1.105
2018,HSBC,0.0008520776450884,-0.0001,0.6704
2018,TTE,0.0003847888504178,0.0002,0.8455
2018,RY,0.0004251530869464,-0.0004,0.6159
2018,COP,6.229673704562225e-05,0.0006,1.1408
2018,HON,6.09048668204997e-05,-0.0001,0.9882
2018,UL,0.0003571623353434,0.0001,0.6074
2018,PLD,6.411038612684174e-05,-0.0001,0.7703
2018,SONY,0.0008950147326391,0.0004,0.9761
2018,RIO,5.972388602342643e-05,0.0001,0.9766
2018,NEE,0.0013323994064124,0.0004,0.288
2018,PGR,0.001860972668874,0.0007,0.8497
2018,TD,0.0007977947063086,-0.0003,0.5758
2018,LMT,0.0002577912368468,-0.0009,0.8477
2018,BP,0.0008933276172148,-0.0001,0.8198
2018,MMC,0.0002761807949727,0.0004,0.7807
2018,AMT,0.0025394461367926,0.0005,0.538
2018,SNPS,0.0003664414701776,-0.0,0.8299
2018,CNI,0.000179087302299,-0.0002,0.8162
2018,DEO,0.0014414714185993,-0.0001,0.5268
2018,CDNS,0.0008477755007562,0.0003,0.8775
2018,CP,0.0004550993857293,0.0001,0.9852
2018,RELX,0.0010588758182331,-0.0003,0.4627
2018,BDX,0.0009042938674733,0.0002,0.9211
2018,CL,0.0001822084658341,-0.0006,0.6602
2018,NOC,0.0007241099401484,-0.0008,0.8449
2018,BMO,0.0003041025552464,-0.0003,0.6544
2018,EOG,0.0002179753128312,-0.0007,1.1155
2018,BN,8.11502519131866e-05,-0.0004,0.8079
2018,AON,0.0003866868552703,0.0006,0.7718
2018,MNST,9.768398307221426e-05,-0.0007,1.03
2018,MMM,0.0002154446396946,-0.0005,1.2125
2018,E,0.0001007207908361,0.0001,0.7793
2018,EL,0.0002429446211122,0.0003,0.8703
2018,AJG,0.0002400765248907,0.001,0.7803
2018,OXY,0.0001994170431629,-0.0005,0.9672
2018,ROST,0.0001197851951317,0.0003,1.0787
2018,VLO,0.0004474230105483,-0.0006,1.0046
2018,CCI,0.0023353051704414,0.0001,0.5015
2018,AFL,0.0005717212394403,0.0007,0.8118
2018,STZ,0.0024970151838692,-0.0012,0.6764
2018,CM,0.000717445834222,-0.0007,0.6429
2018,ALL,0.0008665024819669,-0.0004,0.8534
2018,SU,7.102755936684315e-05,-0.0008,0.9704
2018,AEP,0.000579102369422,0.0002,0.1795
2018,WCN,0.0003124537765971,0.0002,0.6794
2018,WDS,0.00042540615426,-0.0002,0.9182
2018,LHX,0.0001767675185905,-0.0001,0.787
2018,NEM,0.0014969775160617,0.0001,0.3319
2018,YUM,0.0001673618500995,0.0004,0.7097
2018,BCE,0.0004729828092278,-0.0005,0.4438
2018,CSGP,0.0005586039170157,0.0004,0.6081
2018,XEL,0.0002635274292898,0.0003,0.2545
2018,ED,0.0002636539629466,-0.0003,0.2481
2018,CCEP,0.0007907509994118,0.0007,0.4674
2018,FMX,7.625761718245388e-05,-0.0001,0.6607
2018,ANSS,0.000110126459327,-0.0002,0.9639
2018,PEG,0.0007689450325516,0.0001,0.3275
2018,TTWO,0.0001234968490653,-0.0005,1.0384
2018,BF-A,0.0016467090099764,0.0011,0.789
2018,HIG,0.0002453065827063,-0.0003,0.8965
2018,MTD,1.2147231055612285e-05,-0.0003,1.0661
2018,TU,0.0012640712317246,-0.0003,0.406
2018,TLK,0.0002140527694695,-0.0002,0.7487
2018,WEC,0.0002881171366002,0.0002,0.2592
2018,RCI,0.0022772683998423,0.0002,0.5214
2018,RYAAY,0.0004223693464961,-0.0012,0.7728
2018,SBAC,0.006015578757207,-0.0,0.6069
2018,NVR,0.0008241558848147,-0.0007,0.934
2018,AEM,0.0016324528846403,-0.0003,0.0783
2018,HEI-A,0.0012614140249312,0.0008,0.8459
2018,HEI,0.0003530289025537,0.0009,0.8921
2018,BRO,0.0001933856055207,0.0006,0.7232
2018,STE,0.000132185493501,0.0009,0.8054
2018,ICLR,0.0008891098286538,0.0006,0.7969
2018,VOD,0.0008586573952435,-0.001,0.7436
2018,ROL,0.0004373846737732,0.0007,0.8441
2018,IFF,2.6065933306834383e-05,-0.0003,0.8741
2018,ARE,0.0003306746231805,-0.0001,0.7239
2018,IRM,0.0003889644610932,-0.0001,0.8112
2018,BAX,0.0005839528262671,0.0001,0.919
2018,DRI,0.0005733661769791,0.0007,0.7851
2018,CLX,8.03910499722108e-05,0.0005,0.7088
2018,MKL,0.0014105972063329,-0.0003,0.7161
2018,ES,0.0006442250248035,0.0002,0.3358
2018,CTRA,0.0023151441411199,-0.0004,1.0085
2018,CNP,0.0001581670710366,0.0,0.4312
2018,AVY,0.0018291705431242,-0.0006,1.0088
2018,WSO,7.798691049245421e-05,-0.0004,0.78
2018,LII,0.0002787114681093,0.0007,1.117
2018,SUI,0.0004421929527327,0.0005,0.4277
2018,WSO-B,0.0031171988138752,-0.0008,0.4099
2018,TSN,6.748461697562296e-05,-0.0013,0.6806
2018,NDSN,0.0009533045705518,-0.0004,1.1537
2018,NICE,5.647618883147444e-05,0.0003,0.5212
2018,NBIX,0.0016470464330612,-0.0003,0.657
2018,WPC,0.0005648462440859,0.0001,0.4481
2018,ELS,0.0003720933068493,0.0005,0.4232
2018,RTO,0.0019622839501086,0.0003,0.6099
2018,CNA,0.0006699113571398,0.0001,0.8721
2018,GFI,0.0124618780822609,-0.0003,-0.2322
2018,JKHY,0.0001603603210883,0.0004,0.6584
2018,BAP,0.0002866830884895,0.0005,0.673
2018,GL,1.6111952302930013e-05,0.0001,1.0538
2018,FMS,2.8596606443420236e-05,-0.0015,0.8199
2018,TPL,0.0016871576022761,0.0012,0.7938
2018,AEG,0.0008136114134123,-0.0004,0.9107
2018,LAMR,0.0001361080368627,0.0003,0.8223
2018,TECH,0.0005557358207942,0.0005,0.832
2018,YPF,0.0042519526483203,-0.0015,1.213
2018,AFG,0.0005265909018379,0.0001,0.9244
2018,TREX,0.0008996543000562,0.0012,1.3379
2018,SCI,4.656438571317992e-05,0.0006,0.8777
2018,WTRG,0.0009619088592162,-0.0004,0.4402
2018,RL,2.8934029528298356e-05,0.0005,1.1148
2018,NLY,0.0009753636047258,-0.0001,0.3999
2018,ESLT,0.0003873195235544,-0.0003,0.7518
2018,CHDN,0.0011863373885458,0.0007,0.9287
2018,CW,0.0001105060602975,-0.0005,1.1198
2018,BSAC,0.0017129282903837,0.0003,0.7896
2018,MTN,6.330900630025627e-05,0.0002,0.9092
2018,EGP,0.0002100458703366,0.0004,0.6907
2018,SKM,3.61042700819583e-05,-0.0001,0.4777
2018,CIB,1.923311583805256e-05,0.0003,0.7447
2018,SSD,0.0008462570968743,0.0003,0.9837
2018,ORI,0.0004946200645457,0.0008,0.9155
2018,AU,0.0065610231739124,0.001,0.0651
2018,DSGX,0.0004304675005332,-0.0004,0.6395
2018,RGLD,0.0048659783070272,0.0004,0.1471
2018,PVH,0.001000628158206,-0.001,1.0761
2018,MHK,0.0002415949287727,-0.0026,0.9858
2018,KGC,0.0077890744913263,-0.0005,0.1352
2018,PPC,0.0015023762854198,-0.0018,0.9401
2018,CHH,0.000341429984011,0.0001,0.8504
2018,HXL,0.0002738188333785,0.0001,0.9946
2018,VFC,0.0005695279893886,0.0002,0.8329
2018,SIGI,0.000800030134246,0.0008,0.9119
2018,ADC,0.0004601607320025,0.0008,0.4854
2018,GIL,5.837419368391382e-05,-0.0001,0.5613
2018,NOVT,0.0017904512441344,0.0012,1.1603
2018,BOKF,8.519932893172433e-06,0.0002,0.9456
2018,ANF,0.0022415015528453,0.0015,1.1809
2018,FCFS,0.0019073261651591,0.0006,0.7791
2018,IGT,0.0008824457227274,-0.0016,1.1385
2018,PHI,0.0005462879744176,-0.0009,0.526
2018,CWST,0.0047030029570311,0.0012,0.8666
2018,RYN,2.8259183358542107e-05,-0.0002,0.5948
2018,PAAS,0.0051963155071229,0.0002,0.2491
2018,FSS,0.0004408432603932,0.0007,1.0635
2018,TEO,0.0026666546397917,-0.0021,0.8722
2018,IPAR,0.0008178292019733,0.0021,0.7141
2018,COLM,0.0004136807020605,0.001,0.8237
2018,THG,0.0007568399793816,0.0009,0.7007
2018,QDEL,0.0018906237224576,0.0007,1.1327
2018,MOG-B,0.0009630898400133,-0.0002,0.3529
2018,SKY,0.0021313329156326,0.0026,1.7549
2018,FIZZ,0.0028925593951176,-0.0008,0.5166
2018,SAM,0.0006107357836293,0.0012,0.852
2018,CRVL,0.0013248073870026,0.0012,1.0116
2018,EXPO,6.82016410309889e-05,0.0017,0.8405
2018,HMY,0.0029077434339371,0.0006,-0.2811
2018,KMPR,0.0020340285335308,0.0007,0.9939
2018,BGC,0.0001081019208178,-0.0019,0.9041
2018,PCH,7.490792484294151e-05,-0.0008,0.7794
2018,BVN,0.0036313894173438,0.0009,0.1528
2018,NEOG,0.0004973616271103,0.0002,0.9264
2018,KAI,0.0026898524768771,-0.0004,0.9473
2018,MHO,0.0003574575805427,-0.0014,0.9028
2018,PENN,0.0033037516019272,-0.0017,1.1304
2018,ALE,0.0004909505884976,0.0003,0.3608
2018,AVNT,9.110423291709116e-05,-0.0007,1.3388
2018,ABCB,5.862726099757243e-05,-0.0004,1.1216
2018,BXMT,0.0004990487425347,0.0004,0.4599
