Date,NumericDeliveryMonth,Symbol,Open,High,Low,Close,UnAdjustedClose,ClosingBid,ClosingAsk,Volume,OI,TotalVolume,TotalOI,Sector,Industry,Category,MarketCap,SharesOut,PE_Ratio,EPS,DPS,DivYield,Dividend,Split,MarketCap
20010907,54,WEN,5.29000000,5.32000000,5.22000000,5.23000000,23.99000000,5.23000000,5.23000000,3379,0,3379,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010910,54,WEN,5.23000000,5.23000000,5.05000000,5.10000000,23.40000000,5.10000000,5.10000000,5459,0,5459,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010911,54,WEN,5.23000000,5.23000000,5.05000000,5.10000000,23.40000000,23.40000000,5.10000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010912,54,WEN,5.23000000,5.23000000,5.05000000,5.10000000,23.40000000,23.40000000,5.10000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010913,54,WEN,5.23000000,5.23000000,5.05000000,5.10000000,23.40000000,23.40000000,5.10000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010914,54,WEN,5.23000000,5.23000000,5.05000000,5.10000000,23.40000000,23.40000000,5.10000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010917,54,WEN,5.02000000,5.17000000,4.91000000,5.16000000,23.68000000,5.16000000,5.16000000,4564,0,4564,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010918,54,WEN,5.16000000,5.16000000,4.90000000,4.99000000,22.90000000,4.99000000,4.99000000,8852,0,8852,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010919,54,WEN,4.99000000,5.15000000,4.98000000,5.02000000,23.05000000,5.02000000,5.02000000,5578,0,5578,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010920,54,WEN,5.03000000,5.03000000,4.85000000,4.89000000,22.46000000,4.89000000,4.89000000,3007,0,3007,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010921,54,WEN,4.91000000,4.91000000,4.75000000,4.79000000,22.00000000,4.79000000,4.79000000,4573,0,4573,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010924,54,WEN,4.85000000,4.96000000,4.85000000,4.92000000,22.60000000,4.92000000,4.92000000,2309,0,2309,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010925,54,WEN,4.94000000,5.01000000,4.90000000,5.01000000,23.00000000,5.01000000,5.01000000,4251,0,4251,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010926,54,WEN,5.01000000,5.06000000,4.91000000,4.94000000,22.70000000,4.94000000,4.94000000,2452,0,2452,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010927,54,WEN,4.94000000,4.96000000,4.92000000,4.93000000,22.62000000,4.93000000,4.93000000,4949,0,4949,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20010928,54,WEN,4.94000000,5.04000000,4.94000000,5.03000000,23.10000000,5.03000000,5.03000000,4357,0,4357,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011001,54,WEN,5.05000000,5.06000000,5.00000000,5.01000000,23.02000000,5.01000000,5.01000000,2066,0,2066,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011002,54,WEN,5.03000000,5.06000000,4.97000000,5.01000000,23.00000000,5.01000000,5.01000000,1240,0,1240,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011003,54,WEN,4.99000000,5.05000000,4.99000000,5.03000000,23.10000000,5.03000000,5.03000000,1290,0,1290,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011004,54,WEN,5.01000000,5.04000000,4.98000000,5.02000000,23.07000000,5.02000000,5.02000000,3719,0,3719,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011005,54,WEN,5.03000000,5.12000000,5.00000000,5.04000000,23.15000000,5.04000000,5.04000000,2158,0,2158,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011008,54,WEN,5.05000000,5.05000000,4.97000000,5.03000000,23.10000000,5.03000000,5.03000000,1212,0,1212,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011009,54,WEN,5.03000000,5.03000000,4.97000000,4.99000000,22.93000000,4.99000000,4.99000000,1061,0,1061,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011010,54,WEN,5.02000000,5.04000000,4.99000000,5.03000000,23.10000000,5.03000000,5.03000000,6418,0,6418,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011011,54,WEN,5.03000000,5.11000000,5.01000000,5.10000000,23.40000000,5.10000000,5.10000000,2530,0,2530,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011012,54,WEN,5.10000000,5.10000000,5.01000000,5.02000000,23.07000000,5.02000000,5.02000000,1056,0,1056,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011015,54,WEN,5.05000000,5.06000000,5.02000000,5.02000000,23.05000000,5.02000000,5.02000000,1556,0,1556,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011016,54,WEN,5.03000000,5.10000000,5.03000000,5.06000000,23.21000000,5.06000000,5.06000000,1143,0,1143,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011017,54,WEN,5.07000000,5.12000000,4.94000000,4.94000000,22.70000000,4.94000000,4.94000000,2498,0,2498,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011018,54,WEN,4.94000000,4.98000000,4.88000000,4.98000000,22.85000000,4.98000000,4.98000000,1745,0,1745,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011019,54,WEN,4.99000000,5.05000000,4.95000000,5.05000000,23.20000000,5.05000000,5.05000000,1258,0,1258,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011022,54,WEN,5.03000000,5.05000000,4.92000000,5.05000000,23.20000000,5.05000000,5.05000000,2268,0,2268,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011023,54,WEN,5.05000000,5.12000000,5.04000000,5.10000000,23.40000000,5.10000000,5.10000000,1166,0,1166,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011024,54,WEN,5.09000000,5.10000000,5.06000000,5.08000000,23.32000000,5.08000000,5.08000000,973,0,973,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011025,54,WEN,5.08000000,5.13000000,5.06000000,5.07000000,23.29000000,5.07000000,5.07000000,1506,0,1506,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011026,54,WEN,5.11000000,5.14000000,5.09000000,5.10000000,23.40000000,5.10000000,5.10000000,1139,0,1139,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011029,54,WEN,5.10000000,5.10000000,5.03000000,5.03000000,23.10000000,5.03000000,5.03000000,1111,0,1111,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011030,54,WEN,5.04000000,5.04000000,4.94000000,4.95000000,22.71000000,4.95000000,4.95000000,1162,0,1162,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011031,54,WEN,4.95000000,5.03000000,4.94000000,5.03000000,23.10000000,5.03000000,5.03000000,1662,0,1662,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011101,54,WEN,5.03000000,5.03000000,4.98000000,5.01000000,23.00000000,5.01000000,5.01000000,1065,0,1065,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011102,54,WEN,5.01000000,5.01000000,4.95000000,4.95000000,22.72000000,4.95000000,4.95000000,2002,0,2002,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011105,54,WEN,4.96000000,4.98000000,4.95000000,4.96000000,22.75000000,4.96000000,4.96000000,1924,0,1924,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011106,54,WEN,4.96000000,4.96000000,4.90000000,4.94000000,22.70000000,4.94000000,4.94000000,2433,0,2433,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011107,54,WEN,4.94000000,5.01000000,4.94000000,4.99000000,22.93000000,4.99000000,4.99000000,1529,0,1529,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011108,54,WEN,5.00000000,5.08000000,4.99000000,5.00000000,22.95000000,5.00000000,5.00000000,1547,0,1547,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011109,54,WEN,4.99000000,5.15000000,4.99000000,5.05000000,23.20000000,5.05000000,5.05000000,1501,0,1501,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011112,54,WEN,4.99000000,5.05000000,4.99000000,5.04000000,23.15000000,5.04000000,5.04000000,973,0,973,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011113,54,WEN,5.02000000,5.03000000,4.94000000,5.00000000,22.97000000,5.00000000,5.00000000,2002,0,2002,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011114,54,WEN,5.01000000,5.02000000,4.92000000,4.96000000,22.75000000,4.96000000,4.96000000,1304,0,1304,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011115,54,WEN,4.97000000,5.03000000,4.95000000,4.97000000,22.80000000,4.97000000,4.97000000,881,0,881,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011116,54,WEN,4.98000000,5.02000000,4.98000000,5.02000000,23.03000000,5.02000000,5.02000000,551,0,551,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011119,54,WEN,5.02000000,5.03000000,4.99000000,5.03000000,23.10000000,5.03000000,5.03000000,776,0,776,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011120,54,WEN,5.03000000,5.06000000,5.01000000,5.01000000,23.01000000,5.01000000,5.01000000,1428,0,1428,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011121,54,WEN,5.03000000,5.03000000,4.98000000,4.98000000,22.86000000,4.98000000,4.98000000,771,0,771,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011122,54,WEN,5.03000000,5.03000000,4.98000000,4.98000000,22.86000000,22.86000000,4.98000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011123,54,WEN,4.97000000,5.03000000,4.97000000,5.03000000,23.08000000,5.03000000,5.03000000,836,0,836,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011126,54,WEN,4.99000000,5.01000000,4.98000000,4.98000000,22.87000000,4.98000000,4.98000000,2484,0,2484,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011127,54,WEN,5.01000000,5.02000000,4.96000000,4.96000000,22.75000000,4.96000000,4.96000000,634,0,634,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011128,54,WEN,4.96000000,5.01000000,4.96000000,4.98000000,22.85000000,4.98000000,4.98000000,758,0,758,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011129,54,WEN,4.98000000,5.01000000,4.97000000,5.00000000,22.95000000,5.00000000,5.00000000,2911,0,2911,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011130,54,WEN,4.99000000,5.10000000,4.99000000,5.10000000,23.40000000,5.10000000,5.10000000,6910,0,6910,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011203,54,WEN,5.10000000,5.10000000,5.03000000,5.10000000,23.40000000,5.10000000,5.10000000,2419,0,2419,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011204,54,WEN,5.10000000,5.20000000,5.09000000,5.19000000,23.81000000,5.19000000,5.19000000,2938,0,2938,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011205,54,WEN,5.19000000,5.36000000,5.19000000,5.33000000,24.45000000,5.33000000,5.33000000,1749,0,1749,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011206,54,WEN,5.30000000,5.36000000,5.30000000,5.36000000,24.60000000,5.36000000,5.36000000,2447,0,2447,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011207,54,WEN,5.36000000,5.40000000,5.31000000,5.40000000,24.81000000,5.40000000,5.40000000,1722,0,1722,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011210,54,WEN,5.39000000,5.41000000,5.26000000,5.26000000,24.15000000,5.26000000,5.26000000,2764,0,2764,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011211,54,WEN,5.27000000,5.34000000,5.25000000,5.31000000,24.39000000,5.31000000,5.31000000,3430,0,3430,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011212,54,WEN,5.31000000,5.33000000,5.28000000,5.28000000,24.25000000,5.28000000,5.28000000,1749,0,1749,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011213,54,WEN,5.28000000,5.31000000,5.25000000,5.25000000,24.11000000,5.25000000,5.25000000,1602,0,1602,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011214,54,WEN,5.24000000,5.38000000,5.24000000,5.34000000,24.50000000,5.34000000,5.34000000,1579,0,1579,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011217,54,WEN,5.35000000,5.42000000,5.33000000,5.41000000,24.85000000,5.41000000,5.41000000,2837,0,2837,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011218,54,WEN,5.37000000,5.41000000,5.35000000,5.38000000,24.70000000,5.38000000,5.38000000,914,0,914,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011219,54,WEN,5.36000000,5.45000000,5.36000000,5.45000000,25.00000000,5.45000000,5.45000000,1639,0,1639,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011220,54,WEN,5.45000000,5.45000000,5.34000000,5.34000000,24.50000000,5.34000000,5.34000000,3237,0,3237,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011221,54,WEN,5.36000000,5.41000000,5.27000000,5.27000000,24.19000000,5.27000000,5.27000000,4577,0,4577,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011224,54,WEN,5.31000000,5.43000000,5.31000000,5.36000000,24.60000000,5.36000000,5.36000000,1524,0,1524,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011225,54,WEN,5.31000000,5.43000000,5.31000000,5.36000000,24.60000000,24.60000000,5.36000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011226,54,WEN,5.35000000,5.43000000,5.34000000,5.42000000,24.89000000,5.42000000,5.42000000,1299,0,1299,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011227,54,WEN,5.43000000,5.44000000,5.40000000,5.40000000,24.81000000,5.40000000,5.40000000,969,0,969,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011228,54,WEN,5.40000000,5.47000000,5.39000000,5.39000000,24.75000000,5.39000000,5.39000000,1777,0,1777,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20011231,54,WEN,5.38000000,5.41000000,5.29000000,5.29000000,24.30000000,5.29000000,5.29000000,2029,0,2029,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020101,54,WEN,5.38000000,5.41000000,5.29000000,5.29000000,24.30000000,24.30000000,5.29000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020102,54,WEN,5.31000000,5.35000000,5.23000000,5.35000000,24.55000000,5.35000000,5.35000000,1497,0,1497,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020103,54,WEN,5.34000000,5.40000000,5.33000000,5.38000000,24.72000000,5.38000000,5.38000000,1515,0,1515,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020104,54,WEN,5.38000000,5.48000000,5.38000000,5.48000000,25.16000000,5.48000000,5.48000000,946,0,946,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020107,54,WEN,5.47000000,5.55000000,5.46000000,5.54000000,25.45000000,5.54000000,5.54000000,1951,0,1951,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020108,54,WEN,5.54000000,5.55000000,5.51000000,5.55000000,25.50000000,5.55000000,5.55000000,1818,0,1818,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020109,54,WEN,5.54000000,5.61000000,5.48000000,5.48000000,25.15000000,5.48000000,5.48000000,2621,0,2621,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020110,54,WEN,5.46000000,5.56000000,5.46000000,5.54000000,25.45000000,5.54000000,5.54000000,1892,0,1892,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020111,54,WEN,5.54000000,5.54000000,5.51000000,5.52000000,25.35000000,5.52000000,5.52000000,1056,0,1056,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020114,54,WEN,5.52000000,5.57000000,5.52000000,5.57000000,25.57000000,5.57000000,5.57000000,3209,0,3209,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020115,54,WEN,5.56000000,5.67000000,5.55000000,5.66000000,26.00000000,5.66000000,5.66000000,4132,0,4132,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020116,54,WEN,5.66000000,5.66000000,5.58000000,5.61000000,25.75000000,5.61000000,5.61000000,2341,0,2341,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020117,54,WEN,5.60000000,5.73000000,5.60000000,5.73000000,26.30000000,5.73000000,5.73000000,4384,0,4384,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020118,54,WEN,5.73000000,5.84000000,5.73000000,5.79000000,26.58000000,5.79000000,5.79000000,7837,0,7837,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020121,54,WEN,5.73000000,5.84000000,5.73000000,5.79000000,26.58000000,26.58000000,5.79000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020122,54,WEN,5.78000000,5.80000000,5.75000000,5.75000000,26.42000000,5.75000000,5.75000000,3916,0,3916,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020123,54,WEN,5.76000000,5.98000000,5.76000000,5.98000000,27.45000000,5.98000000,5.98000000,4899,0,4899,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020124,54,WEN,5.97000000,5.97000000,5.83000000,5.83000000,26.76000000,5.83000000,5.83000000,2355,0,2355,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020125,54,WEN,5.82000000,5.83000000,5.71000000,5.74000000,26.36000000,5.74000000,5.74000000,2750,0,2750,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020128,54,WEN,5.66000000,5.80000000,5.66000000,5.79000000,26.60000000,5.79000000,5.79000000,1974,0,1974,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020129,54,WEN,5.77000000,5.82000000,5.71000000,5.77000000,26.50000000,5.77000000,5.77000000,2305,0,2305,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020130,54,WEN,5.77000000,5.89000000,5.74000000,5.88000000,26.98000000,5.88000000,5.88000000,2883,0,2883,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020131,54,WEN,5.88000000,5.93000000,5.86000000,5.87000000,26.95000000,5.87000000,5.87000000,6753,0,6753,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020201,54,WEN,5.87000000,5.88000000,5.80000000,5.80000000,26.62000000,5.80000000,5.80000000,1184,0,1184,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020204,54,WEN,5.80000000,5.80000000,5.70000000,5.73000000,26.30000000,5.73000000,5.73000000,2736,0,2736,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020205,54,WEN,5.72000000,5.72000000,5.69000000,5.71000000,26.23000000,5.71000000,5.71000000,2429,0,2429,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020206,54,WEN,5.68000000,5.70000000,5.66000000,5.70000000,26.16000000,5.70000000,5.70000000,2195,0,2195,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
20020207,54,WEN,5.69000000,5.70000000,5.60000000,5.64000000,25.91000000,5.64000000,5.64000000,1859,0,1859,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,-0,0.000,0.000,0.000,0.000,N/A,N/A,0
