ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
BCE,mkt-rf-alpha,0.4399777423191514,0.4399777423191514,1,2010,0.5716,0.0007,0.037316323473477395,1,0.0008,0.5932,0.005966971922000633,0.014492753623188406,0.014492753623188406
TLK,mkt-rf-alpha,0.0,0.0,1,2010,0.742,-0.0003,0.00018109225828806123,1,0.0011,0.9225,2.895709758933152e-05,0.014492753623188406,0.014492753623188406
SIRI,mkt-rf-alpha,0.0,0.0,1,2010,0.9659,0.004,4.716321501788905,1,0.0067,0.2284,0.15685587596673206,0.014492753623188406,0.014492753623188406
TKO,mkt-rf-alpha,0.0,0.0,1,2010,0.4279,-0.0002,0.03938756617764677,1,0.0012,0.8533,0.00629816872567856,0.014492753623188406,0.014492753623188406
PSO,mkt-rf-alpha,0.0,0.0,1,2010,1.056,-0.0003,0.07859404009700545,1,0.0011,0.7493,0.012567380353767782,0.014492753623188406,0.014492753623188406
TEO,mkt-rf-alpha,0.08321267696421304,0.08321267696421304,1,2010,0.9058,0.001,0.048215813769188244,1,0.0012,0.8377,0.0077098272331582295,0.014492753623188406,0.014492753623188406
TGNA,mkt-rf-alpha,0.0,0.0,1,2010,1.5734,-0.0012,0.07605874848097303,1,0.0015,0.8389,0.012161980987517211,0.014492753623188406,0.014492753623188406
LUMN,mkt-rf-alpha,0.40566180020053905,0.40566180020053905,1,2010,0.6594,0.0008,0.01328764445188428,1,0.0008,0.8055,0.0021247270356168466,0.014492753623188406,0.014492753623188406
SBGI,mkt-rf-alpha,0.0,0.0,1,2010,1.5792,0.0019,0.059896264428766256,1,0.0019,0.8788,0.009577560027669803,0.014492753623188406,0.014492753623188406
SSP,mkt-rf-alpha,0.0,0.0,1,2010,1.3134,-0.0,0.7697439621194186,1,0.0054,0.7782,0.1230839531220324,0.014492753623188406,0.014492753623188406
NTES,mkt-rf-alpha,0.0,0.0,1,2010,0.4898,-0.0006,0.3161870829709019,1,0.0025,0.7677,0.050559092390964365,0.014492753623188406,0.014492753623188406
NXST,mkt-rf-alpha,0.0,0.0,1,2010,1.4669,0.0003,5.0,1,0.0111,0.4515,0.15685587596673206,0.014492753623188406,0.014492753623188406
GOOGL,mkt-rf-alpha,0.0,0.0,1,2010,1.2431,-0.0006,0.1064822478733622,1,0.0021,0.8557,0.017026773382524087,0.014492753623188406,0.014492753623188406
WBD,mkt-rf-alpha,0.0,0.0,1,2010,1.0289,0.0007,0.4541793837863815,1,0.0026,0.7117,0.07262440075403129,0.014492753623188406,0.014492753623188406
CMPR,mkt-rf-alpha,0.0,0.0,1,2010,0.8119,-0.0014,0.2789726238927119,1,0.0033,0.8281,0.044608408836357784,0.014492753623188406,0.014492753623188406
CCO,mkt-rf-alpha,0.0,0.0,1,2010,1.2364,-0.0003,0.012676458080162172,1,0.0014,0.9069,0.0020269968312528683,0.014492753623188406,0.014492753623188406
GSAT,mkt-rf-alpha,0.0,0.0,1,2010,1.1998,0.0012,2.5220152898466917,1,0.0054,0.4488,0.15685587596673206,0.014492753623188406,0.014492753623188406
PERI,mkt-rf-alpha,0.0,0.0,1,2010,0.7659,-0.0002,4.1302616809042645,1,0.0067,0.3147,0.15685587596673206,0.014492753623188406,0.014492753623188406
CNK,mkt-rf-alpha,0.14696881841056617,0.14696881841056617,1,2010,0.6341,0.0004,0.038844289402782756,1,0.002,0.8965,0.00621129743291059,0.014492753623188406,0.014492753623188406
