Date,NumericDeliveryMonth,Symbol,Open,High,Low,Close,UnAdjustedClose,ClosingBid,ClosingAsk,Volume,OI,TotalVolume,TotalOI,Sector,Industry,Category,MarketCap,SharesOut,PE_Ratio,EPS,DPS,DivYield,Dividend,Split,$ Volume
20200821,54,AOUT,18.18000000,18.18000000,15.50000000,15.50000000,15.50000000,15.50000000,15.50000000,21,0,21,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,326
20200824,54,AOUT,19.96000000,30.01000000,17.35000000,19.40000000,19.40000000,19.40000000,19.40000000,1069,0,1069,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",271117,13975,0.000,0.000,0.000,0.000,N/A,N/A,20739
20200825,54,AOUT,16.15000000,19.27500000,14.57000000,17.78000000,17.78000000,17.78000000,17.78000000,14444,0,14444,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",248477,13975,0.000,0.000,0.000,0.000,N/A,N/A,256814
20200826,54,AOUT,18.21900000,19.29800000,17.10300000,18.93000000,18.93000000,18.93000000,18.93000000,6616,0,6616,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",264549,13975,0.000,0.000,0.000,0.000,N/A,N/A,125241
20200827,54,AOUT,19.43000000,19.47500000,17.40000000,17.94000000,17.94000000,17.94000000,17.94000000,4257,0,4257,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",250713,13975,0.000,0.000,0.000,0.000,N/A,N/A,76371
20200828,54,AOUT,18.06000000,18.06000000,16.45000000,16.46000000,16.46000000,16.46000000,16.46000000,7091,0,7091,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",230030,13975,0.000,0.000,0.000,0.000,N/A,N/A,116718
20200831,54,AOUT,16.35000000,16.37000000,14.83800000,15.23000000,15.23000000,15.23000000,15.23000000,4867,0,4867,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",212841,13975,0.000,0.000,0.000,0.000,N/A,N/A,74124
20200901,54,AOUT,15.35000000,16.35000000,15.35000000,16.28000000,16.28000000,16.28000000,16.28000000,4084,0,4084,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",227515,13975,0.000,0.000,0.000,0.000,N/A,N/A,66488
20200902,54,AOUT,16.30000000,16.45000000,16.07000000,16.20000000,16.20000000,16.20000000,16.20000000,4406,0,4406,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",226397,13975,0.000,0.000,0.000,0.000,N/A,N/A,71377
20200903,54,AOUT,15.90000000,16.28000000,14.11000000,15.23000000,15.23000000,15.23000000,15.23000000,5372,0,5372,0,"Consumer Cyclical","Consumer Cyclical/Leisure","Common Stock",212841,13975,0.000,0.000,0.000,0.000,N/A,N/A,81816
