ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
PEP,mkt-rf-alpha,0.0,0.0,1,2006,0.5674,-0.0003,0.08077745542816209,1,0.0006,0.6946,0.011334322237037649,0.011904761904761904,0.011904761904761904
UL,mkt-rf-alpha,0.0,0.0,1,2006,0.9213,0.0004,0.06924842197348413,1,0.0002,0.48,0.009716621115304252,0.011904761904761904,0.011904761904761904
BTI,mkt-rf-alpha,0.109920636654614,0.109920636654614,1,2006,0.5728,0.0006,0.3502500571199052,1,0.001,0.6026,0.04914548236132985,0.011904761904761904,0.011904761904761904
FMX,mkt-rf-alpha,0.0,0.0,1,2006,1.5218,0.001,0.36556437409081854,1,0.0009,0.5752,0.051294317113160265,0.011904761904761904,0.011904761904761904
ADM,mkt-rf-alpha,0.0,0.0,1,2006,1.0359,0.0007,0.08698729962799932,1,0.0007,0.7013,0.012205659107327523,0.011904761904761904,0.011904761904761904
BF-A,mkt-rf-alpha,0.0,0.0,1,2006,0.6698,-0.0007,0.5050013538130611,1,0.0013,0.5898,0.07085947488588439,0.011904761904761904,0.011904761904761904
KOF,mkt-rf-alpha,0.0,0.0,1,2006,0.873,0.0014,0.029564796090858724,1,0.0002,0.6404,0.0041483966533721285,0.011904761904761904,0.011904761904761904
HRL,mkt-rf-alpha,0.0,0.0,1,2006,0.5551,0.0001,0.1572748190373128,1,0.0004,0.548,0.02206808161128586,0.011904761904761904,0.011904761904761904
TSN,mkt-rf-alpha,0.0,0.0,1,2006,1.114,-0.0012,0.00890654944996581,1,0.0002,0.7239,0.0012497261884635703,0.011904761904761904,0.011904761904761904
PPC,mkt-rf-alpha,0.0,0.0,1,2006,0.962,-0.002,0.05175694847035685,1,0.0002,0.5507,0.007262297739627187,0.011904761904761904,0.011904761904761904
IPAR,mkt-rf-alpha,0.0,0.0,1,2006,0.8184,-0.0007,0.9144057435298224,1,0.0012,0.4239,0.11896983681700293,0.011904761904761904,0.011904761904761904
SAM,mkt-rf-alpha,0.20506958389610427,0.20506958389610427,1,2006,0.5843,0.0009,0.07273682050805404,1,0.0004,0.6619,0.010206097205785811,0.011904761904761904,0.011904761904761904
PSMT,mkt-rf-alpha,0.0,0.0,1,2006,1.6777,0.0022,0.48525850253230357,1,0.0004,0.1061,0.0680892485014568,0.011904761904761904,0.011904761904761904
AKO-A,mkt-rf-alpha,0.881591550771644,0.881591550771644,1,2006,0.2292,0.0011,0.5856798475806679,1,0.0004,-0.0292,0.08217991127638354,0.011904761904761904,0.011904761904761904
MGPI,mkt-rf-alpha,12.589364976544413,12.589364976544413,1,2006,-0.7639,0.0042,2.1379677146340135,1,0.0017,0.2198,0.11896983681700293,0.011904761904761904,0.011904761904761904
ANDE,mkt-rf-alpha,0.0,0.0,1,2006,0.9123,0.0031,1.8543435954828802,1,0.0025,0.4476,0.11896983681700293,0.011904761904761904,0.011904761904761904
SPTN,mkt-rf-alpha,0.0,0.0,1,2006,1.5382,0.0014,2.1607288965617037,1,0.0025,0.396,0.11896983681700293,0.011904761904761904,0.011904761904761904
BG,mkt-rf-alpha,0.9424980092938712,0.9424980092938712,1,2006,0.3037,0.0013,0.03842186471054693,1,0.0002,0.6046,0.005391179918566453,0.011904761904761904,0.011904761904761904
HLF,mkt-rf-alpha,0.33937421220513564,0.33937421220513564,1,2006,0.4269,0.0008,1.7373956531218018,1,0.0026,0.479,0.11896983681700293,0.011904761904761904,0.011904761904761904
