year,ticker,weight,alpha,beta
2012,AAPL,0.0013700809279757,0.0014,1.4158
2012,LLY,0.0006812324951445,0.0003,0.8246
2012,TSM,0.0002215187392653,0.0009,1.0495
2012,NVO,0.0005321964731728,0.0012,0.6165
2012,COST,0.0001240872605843,0.0004,0.8375
2012,MCD,0.0017356459369353,-0.0007,0.6869
2012,LIN,0.0002199430280198,-0.0003,0.9787
2012,ABT,0.0001582276709038,0.0002,0.7776
2012,INTU,4.8365581285961336e-05,0.0003,0.8866
2012,VZ,0.0002100510629785,-0.0004,0.7949
2012,AMGN,0.0005865585111431,0.0006,0.9698
2012,PFE,0.0001988022354758,0.0001,0.7422
2012,SPGI,0.0001436961116396,0.0005,0.9491
2012,RY,0.0001823448069115,0.0004,0.9228
2012,COP,0.0002813957665949,-0.0002,0.9521
2012,NEE,0.0006233251068718,0.0002,0.5772
2012,TJX,0.0005554382140442,0.0006,1.1103
2012,VRTX,0.0059032271022964,0.0008,0.9198
2012,TD,0.0002404272742115,0.0001,0.8219
2012,LMT,0.0001164713228976,0.0002,0.8266
2012,REGN,0.0047103699196844,0.0037,1.5036
2012,CB,0.0003958974504357,-0.0002,0.887
2012,BMY,0.0016685031299736,-0.0009,0.8572
2012,CVS,0.0004003619656313,-0.0,0.7644
2012,MMC,0.0012308055617748,-0.0002,0.8368
2012,GILD,9.865703187199718e-05,0.0022,0.7244
2012,AMT,0.0004035133881224,0.0004,0.7738
2012,GSK,0.0002976781161319,-0.0004,0.7046
2012,CNI,0.0005648924815173,0.0001,0.9416
2012,DEO,0.0005670809693582,0.0006,0.9282
2012,CP,0.0004879452490279,0.0009,1.1371
2012,DUK,0.002019273961128,-0.0003,0.424
2012,SO,0.0016473185676727,-0.0006,0.4049
2012,ENB,0.0028224927685296,0.0002,0.7934
2012,MO,0.0007816840870461,-0.0002,0.8533
2012,BTI,0.0003604439474116,-0.0,0.7958
2012,ORLY,0.0022614520256124,0.0002,0.8867
2012,AON,0.0004750769405229,0.0002,0.8611
2012,ECL,8.521971652829568e-05,0.0005,0.8832
2012,EPD,0.0034473935866469,0.0001,0.6985
2012,NSC,0.0001441775789646,-0.0012,1.0698
2012,MSI,0.001416170481907,0.0006,0.775
2012,AJG,0.0018754027704611,-0.0003,0.7294
2012,PSA,0.0009971188301135,-0.0001,0.5818
2012,AZO,0.0003447743744701,0.0,0.6537
2012,CPRT,0.0007840476539144,0.0004,0.7809
2012,TRV,0.0005254121608657,-0.0,0.8532
2012,ROST,0.0012977732897092,0.0002,0.9485
2012,DHI,0.0001130572818657,0.0005,1.594
2012,WELL,0.0002374509307478,0.0,0.629
2012,IDXX,0.000316849269619,0.0001,1.005
2012,SPG,0.0002603862833214,0.0003,0.7693
2012,HUM,4.608955393132784e-05,-0.0015,0.9698
2012,MCHP,0.000850227526226,-0.0006,1.0206
2012,O,0.0005636669283263,0.0002,0.5104
2012,SRE,0.0001296897894572,0.0007,0.6932
2012,KMB,0.0006174161897011,0.0001,0.6924
2012,AEP,0.0005823566144884,-0.0001,0.489
2012,ABEV,8.316253795776214e-06,0.0009,1.1646
2012,WCN,0.0015277833617977,-0.0002,0.5148
2012,OKE,0.0012598686803032,-0.0006,0.8961
2012,HSY,0.0020686462468209,0.0002,0.6041
2012,TRP,0.0013610205883139,-0.0,0.7358
2012,LNG,0.021777020886884,0.0025,2.0707
2012,D,0.0011084690914633,-0.0005,0.599
2012,YUM,6.981276212769982e-05,-0.0002,1.2226
2012,GIS,0.0003690228197483,-0.0002,0.501
2012,BCE,0.0028466536742941,-0.0001,0.557
2012,BIIB,0.0014561760396404,0.0005,1.0565
2012,XEL,0.0005912856448796,-0.0005,0.5288
2012,ACGL,0.0029469739569253,0.0003,0.418
2012,ED,0.0015973772751413,-0.0007,0.4493
2012,IMO,0.000710514462457,-0.0007,1.1729
2012,DLTR,0.0018982068137643,-0.0005,1.1407
2012,FMX,0.0001658436085905,0.0009,0.9857
2012,ANSS,0.0011310980557391,0.0008,0.746
2012,TTWO,0.0008992496538643,-0.0006,0.8917
2012,BF-A,0.0001324472841369,0.0003,0.8824
2012,GIB,0.000290850034068,0.0006,0.7542
2012,TSCO,3.53659635104586e-05,0.0003,1.2713
2012,TU,0.0013112543748098,0.0006,0.5987
2012,EIX,0.0002295723745202,0.0,0.5268
2012,CHD,0.0008786778681589,0.0001,0.6774
2012,WEC,0.00055425643061,-0.0001,0.5419
2012,AVB,0.000877933782293,-0.0002,0.627
2012,RCI,0.001535224220457,0.0004,0.5664
2012,HEI-A,0.000372261781753,0.0001,0.6039
2012,BRO,0.0006268704571742,-0.0001,0.6414
2012,EQR,0.000393402574297,-0.0004,0.6224
2012,VOD,7.068815726409729e-05,-0.0007,0.6302
2012,DTE,0.0009552749425937,-0.0001,0.6219
2012,WRB,0.0029566470731825,-0.0002,0.5691
2012,FE,0.0005009448668034,-0.0005,0.5874
2012,KOF,0.000274567684531,0.0013,0.9737
2012,VRSN,0.0003710799983188,0.0004,0.7833
2012,IRM,5.479973553848306e-05,0.0,0.9441
2012,CHKP,9.340466105361222e-05,-0.0,0.8169
2012,MKL,0.0016744120471442,-0.0005,0.6746
2012,PPL,0.000609187475419,-0.0003,0.4236
2012,ES,0.0001563893411174,-0.0001,0.6102
2012,COO,0.0006635495133892,0.0007,0.655
2012,TYL,0.0016240330570446,0.0017,0.7924
2012,AEE,0.0002295286047634,-0.0007,0.5942
2012,VIV,0.0027229165717643,-0.0009,0.8118
2012,CNP,0.0009409184623568,-0.0007,0.7179
2012,ATO,0.000803087498131,-0.0002,0.6252
2012,BMRN,0.0020742487756938,0.0011,1.0728
2012,CINF,7.672838370524e-05,0.0004,0.9309
2012,EG,0.0010303838452966,0.0006,0.4897
