ticker,factor,year,coefficient,t-value
MSFT,mkt-rf,2012,1.0905,11.5648
MSFT,smb,2012,-0.0703,-0.4346
MSFT,hml,2012,0.159,0.6889
MSFT,rmw,2012,0.9336,3.2369
MSFT,cma,2012,-0.1573,-0.4692
MSFT,mom,2012,-0.263,-1.8925
MSFT,alpha,2012,-0.0002,-0.3476
MSFT,total_return,2012,0.0578,1.0
AAPL,mkt-rf,2012,1.4158,11.2492
AAPL,smb,2012,-0.2546,-1.1796
AAPL,hml,2012,0.2365,0.7673
AAPL,rmw,2012,0.2542,0.6603
AAPL,cma,2012,-3.2161,-7.1876
AAPL,mom,2012,1.2316,6.639
AAPL,alpha,2012,0.0014,1.6952
AAPL,total_return,2012,0.3254,1.0
GOOGL,mkt-rf,2012,0.7993,6.4085
GOOGL,smb,2012,-0.0458,-0.2142
GOOGL,hml,2012,0.075,0.2455
GOOGL,rmw,2012,-0.3335,-0.8741
GOOGL,cma,2012,-1.0835,-2.4435
GOOGL,mom,2012,0.3085,1.678
GOOGL,alpha,2012,0.0002,0.2643
GOOGL,total_return,2012,0.0952,1.0
AMZN,mkt-rf,2012,1.1613,6.6299
AMZN,smb,2012,-0.1506,-0.5014
AMZN,hml,2012,-0.4783,-1.1152
AMZN,rmw,2012,-0.2545,-0.4749
AMZN,cma,2012,-1.0203,-1.6385
AMZN,mom,2012,0.3907,1.5133
AMZN,alpha,2012,0.0014,1.2181
AMZN,total_return,2012,0.4492,1.0
NVDA,mkt-rf,2012,0.7288,4.7363
NVDA,smb,2012,0.1047,0.3966
NVDA,hml,2012,-0.8319,-2.208
NVDA,rmw,2012,-0.5928,-1.2593
NVDA,cma,2012,-1.1464,-2.0955
NVDA,mom,2012,-0.9888,-4.3594
NVDA,alpha,2012,-0.0002,-0.2047
NVDA,total_return,2012,-0.1099,1.0
BRK-B,mkt-rf,2012,0.7352,15.1996
BRK-B,smb,2012,-0.129,-1.5552
BRK-B,hml,2012,0.3037,2.5643
BRK-B,rmw,2012,-0.3481,-2.3527
BRK-B,cma,2012,0.1759,1.0231
BRK-B,mom,2012,0.0851,1.1938
BRK-B,alpha,2012,-0.0,-0.0358
BRK-B,total_return,2012,0.1756,1.0
LLY,mkt-rf,2012,0.8246,8.7066
LLY,smb,2012,-0.0923,-0.5683
LLY,hml,2012,-0.3252,-1.4021
LLY,rmw,2012,0.145,0.5004
LLY,cma,2012,0.6639,1.9716
LLY,mom,2012,0.0283,0.2026
LLY,alpha,2012,0.0003,0.5452
LLY,total_return,2012,0.2416,1.0
TSLA,mkt-rf,2012,1.1744,3.8852
TSLA,smb,2012,0.5691,1.0977
TSLA,hml,2012,-0.5574,-0.7532
TSLA,rmw,2012,-1.4455,-1.5634
TSLA,cma,2012,-2.3827,-2.2172
TSLA,mom,2012,0.3862,0.8668
TSLA,alpha,2012,0.0012,0.596
TSLA,total_return,2012,0.1862,1.0
AVGO,mkt-rf,2012,1.368,8.4437
AVGO,smb,2012,0.0138,0.0498
AVGO,hml,2012,-0.8993,-2.2671
AVGO,rmw,2012,-0.2277,-0.4594
AVGO,cma,2012,-0.9679,-1.6804
