ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
SHW,mkt-rf-alpha,0.0,0.0,1,2011,0.8916,0.0,0.09018527453636559,1,0.0007,0.5401,0.003360667766016675,0.008695652173913044,0.008695652173913044
NEM,mkt-rf-alpha,0.0,0.0,1,2011,0.7281,-0.0002,0.32728926056217755,1,0.0009,0.4369,0.012196120417543591,0.008695652173913044,0.008695652173913044
GOLD,mkt-rf-alpha,0.0,0.0,1,2011,0.4501,-0.0002,0.6877829745348791,1,0.0012,0.4067,0.025629572947659,0.008695652173913044,0.008695652173913044
AEM,mkt-rf-alpha,0.0,0.0,1,2011,0.4283,-0.0025,0.6287314562592645,1,0.0013,0.5421,0.023429074750770107,0.008695652173913044,0.008695652173913044
GFI,mkt-rf-alpha,0.0,0.0,1,2011,0.372,0.0001,0.42444710381968254,1,0.0011,0.569,0.015816614270113015,0.008695652173913044,0.008695652173913044
SQM,mkt-rf-alpha,0.0,0.0,1,2011,1.0998,0.0001,0.0632570492125436,1,0.0014,0.9891,0.00235721327406066,0.008695652173913044,0.008695652173913044
AU,mkt-rf-alpha,0.0,0.0,1,2011,0.501,0.0,0.10103352863075317,1,0.0007,0.4809,0.0037649175511394774,0.008695652173913044,0.008695652173913044
FMC,mkt-rf-alpha,0.0,0.0,1,2011,1.2908,0.0003,0.013578642371522252,1,0.0008,0.9952,0.0005059950857702634,0.008695652173913044,0.008695652173913044
PAAS,mkt-rf-alpha,0.0,0.0,1,2011,0.6843,-0.0017,0.39482513972580136,1,0.0018,0.8527,0.014712780186243059,0.008695652173913044,0.008695652173913044
BVN,mkt-rf-alpha,0.0,0.0,1,2011,0.4595,-0.0003,1.0676276282435155,1,0.0015,0.3849,0.03978411968907456,0.008695652173913044,0.008695652173913044
SMG,mkt-rf-alpha,0.0,0.0,1,2011,0.7621,0.0001,0.0633395106034639,1,0.0007,0.6866,0.002360286118711091,0.008695652173913044,0.008695652173913044
IOSP,mkt-rf-alpha,0.0,0.0,1,2011,1.3673,0.0018,0.30464902756620477,1,0.002,0.9135,0.011352453847409768,0.008695652173913044,0.008695652173913044
BAK,mkt-rf-alpha,0.0,0.0,1,2011,1.4427,-0.0016,0.14994229582318616,1,0.0011,0.8686,0.005587455856025889,0.008695652173913044,0.008695652173913044
HL,mkt-rf-alpha,0.0,0.0,1,2011,0.8378,-0.0017,0.13509924545755442,1,0.0021,0.9831,0.005034343818949078,0.008695652173913044,0.008695652173913044
CDE,mkt-rf-alpha,0.04938116145267138,0.04938116145267138,1,2011,1.0208,0.0006,0.047012155201268904,1,0.0013,0.9956,0.0017518628779265959,0.008695652173913044,0.008695652173913044
HDSN,mkt-rf-alpha,0.18491668969510935,0.18491668969510935,1,2011,0.8478,0.0005,3.5360818783086705,1,0.0021,-0.2542,0.10103482482156505,0.008695652173913044,0.008695652173913044
MERC,mkt-rf-alpha,0.19609574411758635,0.19609574411758635,1,2011,0.6012,0.0003,2.0690479219548985,1,0.0034,0.629,0.07710108655103982,0.008695652173913044,0.008695652173913044
AGI,mkt-rf-alpha,1.7220786993060901,1.7220786993060901,1,2011,0.0434,0.0009,0.9650456579388168,1,0.0015,0.4471,0.035961500943943736,0.008695652173913044,0.008695652173913044
EGO,mkt-rf-alpha,0.0,0.0,1,2011,0.3555,-0.0002,0.29599974389635547,1,0.0008,0.2246,0.011030146586298355,0.008695652173913044,0.008695652173913044
NG,mkt-rf-alpha,0.0,0.0,1,2011,0.2233,-0.0003,1.1374724263529044,1,0.0028,0.7501,0.042386819107985974,0.008695652173913044,0.008695652173913044
NGD,mkt-rf-alpha,2.153691063662629,2.153691063662629,1,2011,0.2137,0.0013,3.5527665664048524,1,0.0042,0.4937,0.10103482482156505,0.008695652173913044,0.008695652173913044
SA,mkt-rf-alpha,0.0,0.0,1,2011,0.1439,-0.0012,0.7800847581048628,1,0.001,-0.032,0.029069110393036633,0.008695652173913044,0.008695652173913044
WPM,mkt-rf-alpha,0.0,0.0,1,2011,0.6349,-0.0001,1.536970378230849,1,0.0034,0.7327,0.05727372715775321,0.008695652173913044,0.008695652173913044
CF,mkt-rf-alpha,0.0,0.0,1,2011,1.0725,0.0009,0.005359990409811345,1,0.0011,1.0264,0.00019973490227773288,0.008695652173913044,0.008695652173913044
ICL,mkt-rf-alpha,0.0,0.0,1,2011,1.0075,-0.0018,0.08531089009530632,1,0.0007,0.5667,0.003179028504458119,0.008695652173913044,0.008695652173913044
FNV,mkt-rf-alpha,1.092899662618481,1.092899662618481,1,2011,0.3248,0.0008,0.0666929405008844,1,0.0007,0.6683,0.002485248467828444,0.008695652173913044,0.008695652173913044
FSM,mkt-rf-alpha,1.8861502348901147,1.8861502348901147,1,2011,0.619,0.0021,2.4446320704659925,1,0.0034,0.5558,0.09109686965218335,0.008695652173913044,0.008695652173913044
MAG,mkt-rf-alpha,0.0,0.0,1,2011,0.3621,-0.0011,1.7257245020471317,1,0.0027,0.5838,0.06430746856257995,0.008695652173913044,0.008695652173913044
BTG,mkt-rf-alpha,5.005694790046608,5.005694790046608,1,2011,-0.015,0.0023,1.4987357799741943,1,0.0031,0.7051,0.05584895152150537,0.008695652173913044,0.008695652173913044
CGAU,mkt-rf-alpha,0.0,0.0,1,2011,0.3678,-0.0005,1.4293857502103267,1,0.0024,0.5989,0.05326468917049652,0.008695652173913044,0.008695652173913044
CLW,mkt-rf-alpha,0.0,0.0,1,2011,0.7599,-0.0001,0.14706530951774907,1,0.0007,0.2297,0.005480247720444341,0.008695652173913044,0.008695652173913044
WFG,mkt-rf-alpha,0.0,0.0,1,2011,0.2573,-0.0006,2.685822476530739,1,0.0022,0.1162,0.10008459882749811,0.008695652173913044,0.008695652173913044
GSM,mkt-rf-alpha,0.17840257903539522,0.17840257903539522,1,2011,0.898,0.0006,0.04072676473779785,1,0.0013,1.0005,0.0015176438301274092,0.008695652173913044,0.008695652173913044
