ticker,factor,year,coefficient,t-value
TM,rmw,2016,0.2381,1.1638
TM,cma,2016,-0.537,-2.104
TM,mom,2016,0.0735,0.7301
TM,alpha,2016,-0.0007,-0.9324
TM,total_return,2016,-0.0146,1.0
AMD,mkt-rf,2016,1.9596,4.4005
AMD,smb,2016,0.9678,1.444
AMD,hml,2016,-1.2015,-1.6482
AMD,rmw,2016,1.6811,1.8923
AMD,cma,2016,2.154,1.9432
AMD,mom,2016,-1.0368,-2.3712
AMD,alpha,2016,0.0045,1.4282
AMD,total_return,2016,2.9522,1.0
BAC,mkt-rf,2016,1.1407,13.3218
BAC,smb,2016,0.1224,0.9494
BAC,hml,2016,1.8083,12.9007
BAC,rmw,2016,-1.0761,-6.2995
BAC,cma,2016,-1.4557,-6.8296
BAC,mom,2016,-0.1534,-1.8243
BAC,alpha,2016,-0.0002,-0.3092
BAC,total_return,2016,0.334,1.0
KO,mkt-rf,2016,0.8469,13.976
KO,smb,2016,-0.2613,-2.8651
KO,hml,2016,-0.2102,-2.119
KO,rmw,2016,0.4722,3.9065
KO,cma,2016,0.5138,3.4065
KO,mom,2016,0.2647,4.4482
KO,alpha,2016,-0.0002,-0.4607
KO,total_return,2016,-0.0038,1.0
NFLX,mkt-rf,2016,1.2757,5.5882
NFLX,smb,2016,-0.2214,-0.6443
NFLX,hml,2016,-0.6647,-1.7785
NFLX,rmw,2016,-0.7307,-1.6044
NFLX,cma,2016,-0.7595,-1.3366
NFLX,mom,2016,0.3429,1.5296
NFLX,alpha,2016,0.0012,0.7602
NFLX,total_return,2016,0.0822,1.0
PEP,mkt-rf,2016,0.8747,17.2086
PEP,smb,2016,-0.4606,-6.021
PEP,hml,2016,-0.258,-3.1004
PEP,rmw,2016,0.5368,5.2939
PEP,cma,2016,0.5579,4.4098
PEP,mom,2016,0.2668,5.3454
PEP,alpha,2016,0.0002,0.497
PEP,total_return,2016,0.0779,1.0
ACN,mkt-rf,2016,1.1699,13.0688
ACN,smb,2016,-0.2118,-1.5721
ACN,hml,2016,-0.0212,-0.145
ACN,rmw,2016,0.1403,0.7858
ACN,cma,2016,-0.1901,-0.8531
ACN,mom,2016,0.1924,2.189
ACN,alpha,2016,0.0003,0.4502
ACN,total_return,2016,0.1435,1.0
TMO,mkt-rf,2016,1.1291,13.9818
TMO,smb,2016,-0.204,-1.6788
TMO,hml,2016,-0.3723,-2.8165
TMO,rmw,2016,-0.4304,-2.6716
TMO,cma,2016,0.1658,0.8247
TMO,mom,2016,0.0062,0.078
TMO,alpha,2016,-0.0002,-0.301
TMO,total_return,2016,-0.0013,1.0
SAP,mkt-rf,2016,1.2006,13.4915
SAP,smb,2016,-0.3588,-2.6785
SAP,hml,2016,-0.2056,-1.4114
SAP,rmw,2016,0.0221,0.1247
SAP,cma,2016,-0.1672,-0.7547
SAP,mom,2016,0.0848,0.9708
SAP,alpha,2016,0.0003,0.4244
SAP,total_return,2016,0.1112,1.0
NVS,mkt-rf,2016,0.829,9.6788
NVS,smb,2016,-0.335,-2.599
NVS,hml,2016,-0.5535,-3.9475
NVS,rmw,2016,-0.3927,-2.2981
NVS,cma,2016,0.188,0.8817
NVS,mom,2016,-0.1541,-1.8329
NVS,alpha,2016,-0.0005,-0.8125
NVS,total_return,2016,-0.1203,1.0
MCD,mkt-rf,2016,0.7067,9.6988
MCD,smb,2016,-0.2125,-1.9375
MCD,hml,2016,-0.0875,-0.7337
MCD,rmw,2016,0.3257,2.2408
MCD,cma,2016,-0.0814,-0.4488
MCD,mom,2016,0.2024,2.8288
MCD,alpha,2016,0.0002,0.3795
MCD,total_return,2016,0.0625,1.0
AZN,mkt-rf,2016,0.9953,8.9877
AZN,smb,2016,-0.3557,-2.1339
AZN,hml,2016,-0.8872,-4.8939
AZN,rmw,2016,-0.6618,-2.9954
AZN,cma,2016,0.1051,0.3811
AZN,mom,2016,-0.1164,-1.0709
AZN,alpha,2016,-0.0004,-0.4508
AZN,total_return,2016,-0.1581,1.0
SHEL,mkt-rf,2016,1.3523,12.4402
SHEL,smb,2016,-0.8876,-5.4251
SHEL,hml,2016,0.3631,2.0404
SHEL,rmw,2016,-0.3161,-1.4575
SHEL,cma,2016,1.0486,3.8753
SHEL,mom,2016,-0.5323,-4.9866
SHEL,alpha,2016,-0.0003,-0.3894
SHEL,total_return,2016,0.2824,1.0
CSCO,mkt-rf,2016,1.081,11.4416
CSCO,smb,2016,-0.125,-0.879
CSCO,hml,2016,-0.3396,-2.1961
CSCO,rmw,2016,0.2697,1.4308
CSCO,cma,2016,0.2829,1.2029
CSCO,mom,2016,-0.1109,-1.1953
CSCO,alpha,2016,0.0001,0.2185
CSCO,total_return,2016,0.1509,1.0
LIN,mkt-rf,2016,0.9785,12.596
LIN,smb,2016,-0.2803,-2.3974
LIN,hml,2016,0.1526,1.2003
LIN,rmw,2016,0.3625,2.3391
LIN,cma,2016,0.3621,1.8727
LIN,mom,2016,-0.1398,-1.8334
LIN,alpha,2016,-0.0001,-0.2284
LIN,total_return,2016,0.1745,1.0
ABT,mkt-rf,2016,1.0548,9.921
ABT,smb,2016,-0.0576,-0.3602
ABT,hml,2016,-0.6153,-3.5353
ABT,rmw,2016,-0.06,-0.2828
ABT,cma,2016,0.0946,0.3576
ABT,mom,2016,-0.1409,-1.3493
ABT,alpha,2016,-0.0006,-0.8333
ABT,total_return,2016,-0.1228,1.0
TMUS,mkt-rf,2016,1.3711,11.1498
TMUS,smb,2016,0.0721,0.3895
TMUS,hml,2016,-0.0319,-0.1583
TMUS,rmw,2016,0.2497,1.0179
TMUS,cma,2016,-0.6062,-1.9804
TMUS,mom,2016,0.3447,2.855
TMUS,alpha,2016,0.0014,1.6181
TMUS,total_return,2016,0.4708,1.0
DHR,mkt-rf,2016,0.8068,12.4663
DHR,smb,2016,-0.0469,-0.482
DHR,hml,2016,-0.1853,-1.7494
DHR,rmw,2016,0.0197,0.1528
DHR,cma,2016,0.0297,0.1843
DHR,mom,2016,0.0573,0.9015
DHR,alpha,2016,0.0002,0.4916
DHR,total_return,2016,0.1128,1.0
DIS,mkt-rf,2016,0.8622,12.0405
DIS,smb,2016,-0.0133,-0.123
DIS,hml,2016,-0.0236,-0.2017
DIS,rmw,2016,0.4639,3.247
DIS,cma,2016,0.0473,0.2655
DIS,mom,2016,-0.144,-2.0473
DIS,alpha,2016,-0.0006,-1.0945
DIS,total_return,2016,0.006,1.0
INTC,mkt-rf,2016,1.2769,14.5395
INTC,smb,2016,-0.1264,-0.9559
INTC,hml,2016,-0.0374,-0.2601
INTC,rmw,2016,0.2859,1.6317
INTC,cma,2016,-0.1856,-0.8491
INTC,mom,2016,0.0331,0.384
INTC,alpha,2016,-0.0001,-0.2032
INTC,total_return,2016,0.0878,1.0
INTU,mkt-rf,2016,1.1299,15.7417
INTU,smb,2016,0.2962,2.7417
INTU,hml,2016,-0.1571,-1.3373
INTU,rmw,2016,0.1805,1.2608
INTU,cma,2016,-0.335,-1.875
INTU,mom,2016,0.2443,3.4662
INTU,alpha,2016,0.0005,1.0106
INTU,total_return,2016,0.2023,1.0
BABA,mkt-rf,2016,1.2054,8.2449
BABA,smb,2016,-0.1786,-0.8116
BABA,hml,2016,-0.845,-3.5308
BABA,rmw,2016,-0.2929,-1.0042
BABA,cma,2016,-0.0646,-0.1775
BABA,mom,2016,-0.0565,-0.3934
BABA,alpha,2016,0.0006,0.5436
BABA,total_return,2016,0.0804,1.0
WFC,mkt-rf,2016,0.9279,11.2818
WFC,smb,2016,0.146,1.1792
WFC,hml,2016,1.2048,8.9484
WFC,rmw,2016,-0.402,-2.4497
WFC,cma,2016,-0.8522,-4.1622
WFC,mom,2016,0.0068,0.0845
WFC,alpha,2016,-0.0008,-1.4361
WFC,total_return,2016,0.0461,1.0
CMCSA,mkt-rf,2016,0.8297,10.8346
CMCSA,smb,2016,0.1133,0.9834
CMCSA,hml,2016,-0.0706,-0.5629
CMCSA,rmw,2016,0.6839,4.4769
CMCSA,cma,2016,0.1664,0.8728
CMCSA,mom,2016,-0.044,-0.5852
CMCSA,alpha,2016,0.0003,0.6041
CMCSA,total_return,2016,0.2483,1.0
VZ,mkt-rf,2016,0.8355,11.3608
VZ,smb,2016,-0.2712,-2.4499
VZ,hml,2016,-0.2829,-2.3496
VZ,rmw,2016,0.7755,5.2858
VZ,cma,2016,0.742,4.0531
VZ,mom,2016,0.0318,0.4404
VZ,alpha,2016,0.0003,0.6452
VZ,total_return,2016,0.2081,1.0
IBM,mkt-rf,2016,0.9501,10.8788
IBM,smb,2016,-0.2362,-1.7971
IBM,hml,2016,-0.0057,-0.0397
IBM,rmw,2016,0.5222,2.9971
IBM,cma,2016,0.2624,1.2069
IBM,mom,2016,-0.2135,-2.4891
IBM,alpha,2016,0.0002,0.3405
IBM,total_return,2016,0.252,1.0
CAT,mkt-rf,2016,1.0916,11.9763
CAT,smb,2016,0.1808,1.3176
CAT,hml,2016,0.3845,2.5766
CAT,rmw,2016,-0.0137,-0.0752
CAT,cma,2016,0.7626,3.3612
CAT,mom,2016,-0.5183,-5.7908
CAT,alpha,2016,-0.0001,-0.1364
CAT,total_return,2016,0.4216,1.0
QCOM,mkt-rf,2016,1.2369,9.9688
QCOM,smb,2016,-0.3688,-1.9747
QCOM,hml,2016,-0.7024,-3.4578
QCOM,rmw,2016,0.0206,0.083
QCOM,cma,2016,0.7129,2.3081
QCOM,mom,2016,-0.4216,-3.4602
QCOM,alpha,2016,0.0007,0.8527
QCOM,total_return,2016,0.3505,1.0
NOW,mkt-rf,2016,1.3971,7.1053
NOW,smb,2016,-0.1972,-0.6665
NOW,hml,2016,-1.3412,-4.1666
NOW,rmw,2016,-1.5419,-3.9304
NOW,cma,2016,-0.2963,-0.6053
NOW,mom,2016,-0.2034,-1.0534
NOW,alpha,2016,0.0002,0.167
NOW,total_return,2016,-0.1414,1.0
AMGN,mkt-rf,2016,0.9164,9.1715
AMGN,smb,2016,-0.0128,-0.0848
AMGN,hml,2016,-0.5929,-3.6249
AMGN,rmw,2016,-0.7791,-3.9087
AMGN,cma,2016,-0.4274,-1.7184
AMGN,mom,2016,-0.1378,-1.4046
AMGN,alpha,2016,-0.0001,-0.1505
AMGN,total_return,2016,-0.0752,1.0
NKE,mkt-rf,2016,0.9611,8.924
NKE,smb,2016,-0.2998,-1.8496
NKE,hml,2016,-0.1974,-1.1198
NKE,rmw,2016,0.3148,1.4651
NKE,cma,2016,-0.3168,-1.1818
NKE,mom,2016,0.0722,0.683
NKE,alpha,2016,-0.0008,-1.0744
NKE,total_return,2016,-0.178,1.0
PFE,mkt-rf,2016,0.63,6.8374
PFE,smb,2016,-0.055,-0.3968
PFE,hml,2016,-0.3424,-2.2699
PFE,rmw,2016,-0.4315,-2.3478
PFE,cma,2016,0.1843,0.8035
PFE,mom,2016,-0.0259,-0.2868
PFE,alpha,2016,0.0001,0.2211
PFE,total_return,2016,0.044,1.0
HSBC,mkt-rf,2016,1.1135,11.8944
HSBC,smb,2016,-0.2482,-1.7617
HSBC,hml,2016,0.9905,6.4633
HSBC,rmw,2016,-0.5605,-3.001
HSBC,cma,2016,-0.7728,-3.3163
HSBC,mom,2016,-0.1261,-1.3717
HSBC,alpha,2016,-0.0005,-0.8082
HSBC,total_return,2016,0.0982,1.0
BHP,mkt-rf,2016,1.5377,8.6107
BHP,smb,2016,-0.338,-1.2577
BHP,hml,2016,0.6104,2.0882
BHP,rmw,2016,0.1488,0.4177
BHP,cma,2016,0.9008,2.0264
BHP,mom,2016,-1.2554,-7.1593
BHP,alpha,2016,-0.0007,-0.5758
BHP,total_return,2016,0.4193,1.0
BX,mkt-rf,2016,1.4861,11.1485
BX,smb,2016,-0.0479,-0.2385
BX,hml,2016,0.524,2.4013
BX,rmw,2016,0.4017,1.5104
BX,cma,2016,-0.5707,-1.7201
BX,mom,2016,-0.5757,-4.3986
BX,alpha,2016,-0.0013,-1.4194
BX,total_return,2016,-0.015,1.0
UNP,mkt-rf,2016,0.9345,8.9416
UNP,smb,2016,0.224,1.4241
UNP,hml,2016,0.5629,3.2903
UNP,rmw,2016,0.3468,1.6635
UNP,cma,2016,0.0619,0.2379
UNP,mom,2016,-0.1529,-1.4904
UNP,alpha,2016,0.0001,0.179
UNP,total_return,2016,0.3589,1.0
AXP,mkt-rf,2016,0.6108,5.0179
AXP,smb,2016,0.3166,1.728
AXP,hml,2016,0.2898,1.4544
AXP,rmw,2016,-0.2876,-1.1844
AXP,cma,2016,0.0604,0.1994
AXP,mom,2016,-0.151,-1.2636
AXP,alpha,2016,-0.0003,-0.3753
AXP,total_return,2016,0.0854,1.0
TTE,mkt-rf,2016,1.384,13.9992
TTE,smb,2016,-0.793,-5.329
TTE,hml,2016,0.4242,2.621
TTE,rmw,2016,-0.258,-1.3081
TTE,cma,2016,0.6946,2.8226
TTE,mom,2016,-0.4016,-4.1372
TTE,alpha,2016,-0.0005,-0.6585
TTE,total_return,2016,0.199,1.0
GE,mkt-rf,2016,1.0085,16.0217
GE,smb,2016,-0.2329,-2.4581
GE,hml,2016,0.1302,1.2636
GE,rmw,2016,0.1628,1.2965
GE,cma,2016,0.2116,1.3504
GE,mom,2016,-0.0574,-0.9285
GE,alpha,2016,-0.0005,-1.0548
GE,total_return,2016,0.0454,1.0
SPGI,mkt-rf,2016,1.2952,14.216
SPGI,smb,2016,-0.0855,-0.6231
SPGI,hml,2016,0.1275,0.8549
SPGI,rmw,2016,-0.0823,-0.4529
SPGI,cma,2016,-0.2558,-1.1279
SPGI,mom,2016,0.0165,0.1841
SPGI,alpha,2016,-0.0001,-0.2289
SPGI,total_return,2016,0.1045,1.0
TXN,mkt-rf,2016,1.1638,13.7554
TXN,smb,2016,0.1697,1.3324
TXN,hml,2016,-0.0656,-0.474
TXN,rmw,2016,0.2684,1.5901
TXN,cma,2016,0.1052,0.4995
TXN,mom,2016,0.093,1.1191
TXN,alpha,2016,0.0007,1.1771
TXN,total_return,2016,0.3674,1.0
AMAT,mkt-rf,2016,1.4143,10.5416
AMAT,smb,2016,0.1342,0.6645
AMAT,hml,2016,-0.4676,-2.1289
AMAT,rmw,2016,-0.1385,-0.5173
AMAT,cma,2016,-0.1455,-0.4357
AMAT,mom,2016,-0.0632,-0.4797
AMAT,alpha,2016,0.002,2.1009
AMAT,total_return,2016,0.758,1.0
PM,mkt-rf,2016,0.929,13.4768
PM,smb,2016,-0.5582,-5.3799
PM,hml,2016,-0.308,-2.7295
PM,rmw,2016,0.634,4.6102
PM,cma,2016,0.6091,3.5496
PM,mom,2016,0.2201,3.252
PM,alpha,2016,0.0002,0.4037
PM,total_return,2016,0.0855,1.0
MS,mkt-rf,2016,1.4025,15.6022
MS,smb,2016,0.0343,0.2534
MS,hml,2016,1.3156,8.9401
MS,rmw,2016,-1.1381,-6.3464
MS,cma,2016,-1.0707,-4.7852
MS,mom,2016,-0.0977,-1.1073
MS,alpha,2016,0.0001,0.1366
MS,total_return,2016,0.3608,1.0
ISRG,mkt-rf,2016,0.6861,7.2769
ISRG,smb,2016,-0.5279,-3.7199
ISRG,hml,2016,-0.8442,-5.4693
ISRG,rmw,2016,-0.7009,-3.7262
ISRG,cma,2016,-0.1196,-0.5095
ISRG,mom,2016,-0.1141,-1.2322
ISRG,alpha,2016,0.0012,1.7361
ISRG,total_return,2016,0.1611,1.0
RY,mkt-rf,2016,1.0796,13.0239
RY,smb,2016,-0.3918,-3.14
RY,hml,2016,0.5098,3.7567
RY,rmw,2016,0.1457,0.8811
RY,cma,2016,-0.1265,-0.6132
RY,mom,2016,-0.2001,-2.4584
RY,alpha,2016,0.0002,0.3579
RY,total_return,2016,0.3179,1.0
COP,mkt-rf,2016,1.3389,7.9832
COP,smb,2016,-0.6406,-2.5377
COP,hml,2016,0.4674,1.7023
COP,rmw,2016,-0.8207,-2.4528
COP,cma,2016,1.8895,4.5261
COP,mom,2016,-0.9754,-5.9228
COP,alpha,2016,-0.0015,-1.233
COP,total_return,2016,0.1008,1.0
HDB,mkt-rf,2016,0.7905,7.9489
HDB,smb,2016,-0.1794,-1.1986
HDB,hml,2016,0.3027,1.8596
HDB,rmw,2016,-0.2045,-1.0309
HDB,cma,2016,-0.3142,-1.2693
HDB,mom,2016,-0.0453,-0.464
HDB,alpha,2016,-0.0005,-0.641
HDB,total_return,2016,-0.0085,1.0
RTX,mkt-rf,2016,0.8971,12.4892
RTX,smb,2016,-0.0918,-0.8489
RTX,hml,2016,0.0378,0.3215
RTX,rmw,2016,0.3118,2.1758
RTX,cma,2016,0.3535,1.9769
RTX,mom,2016,-0.1281,-1.8156
RTX,alpha,2016,-0.0001,-0.1164
RTX,total_return,2016,0.1715,1.0
SYK,mkt-rf,2016,0.893,10.2213
SYK,smb,2016,-0.2882,-2.1915
SYK,hml,2016,-0.4491,-3.1399
SYK,rmw,2016,-0.0745,-0.4276
SYK,cma,2016,0.337,1.5494
SYK,mom,2016,0.2516,2.933
SYK,alpha,2016,0.0012,1.9297
SYK,total_return,2016,0.3074,1.0
BKNG,mkt-rf,2016,1.4172,11.5507
BKNG,smb,2016,-0.4283,-2.3192
BKNG,hml,2016,-0.4971,-2.4749
BKNG,rmw,2016,-0.3456,-1.412
BKNG,cma,2016,-0.3925,-1.2853
BKNG,mom,2016,-0.1063,-0.8821
BKNG,alpha,2016,0.0006,0.6667
BKNG,total_return,2016,0.1506,1.0
BUD,mkt-rf,2016,1.1576,11.6142
BUD,smb,2016,-0.4362,-2.9076
BUD,hml,2016,-0.5022,-3.0776
BUD,rmw,2016,-0.2169,-1.091
BUD,cma,2016,0.5159,2.0794
BUD,mom,2016,0.2012,2.0556
BUD,alpha,2016,-0.0005,-0.7326
