ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
TSM,mkt-rf-alpha,0.0,0.0,1,2018,0.9435,0.0002,0.1085063172413084,1,0.0004,0.9297,0.0027680192881792635,0.003676470588235294,0.003676470588235294
ORCL,mkt-rf-alpha,0.0,0.0,1,2018,0.9875,0.0002,0.08175720019760477,1,0.0002,0.7274,0.0020856436090372524,0.003676470588235294,0.003676470588235294
ADBE,mkt-rf-alpha,0.0,0.0,1,2018,1.1192,0.0007,0.009735146219780777,1,0.0007,1.083,0.0002483456557618737,0.003676470588235294,0.003676470588235294
SONY,mkt-rf-alpha,0.007669391911667539,0.007669391911667539,1,2018,0.9761,0.0004,0.9112277142200513,1,0.0012,0.7226,0.02324561327867429,0.003676470588235294,0.003676470588235294
MU,mkt-rf-alpha,0.0,0.0,1,2018,1.5688,0.0,0.06850658450956909,1,0.0011,1.0598,0.0017476175775835723,0.003676470588235294,0.003676470588235294
SNPS,mkt-rf-alpha,0.0,0.0,1,2018,0.8299,-0.0,0.4198281807280531,1,0.0006,0.7176,0.010709906404730983,0.003676470588235294,0.003676470588235294
CDNS,mkt-rf-alpha,0.029643639385540824,0.029643639385540824,1,2018,0.8775,0.0003,0.8834645194451205,1,0.0012,0.7338,0.022537368260390416,0.003676470588235294,0.003676470588235294
APH,mkt-rf-alpha,0.0,0.0,1,2018,0.9172,-0.0002,0.04748137288212603,1,0.0002,0.8795,0.0012112599460423073,0.003676470588235294,0.003676470588235294
ANSS,mkt-rf-alpha,0.0,0.0,1,2018,0.9639,-0.0002,0.34740049565773834,1,0.0009,0.8975,0.008862260715798863,0.003676470588235294,0.003676470588235294
HPQ,mkt-rf-alpha,0.0,0.0,1,2018,1.336,0.0003,0.1346695227069695,1,0.0007,0.9906,0.0034354482380393055,0.003676470588235294,0.003676470588235294
VRSN,mkt-rf-alpha,0.4439478550096821,0.4439478550096821,1,2018,0.8023,0.0011,0.15373418405404052,1,0.0007,0.9765,0.0039217918139063165,0.003676470588235294,0.003676470588235294
LOGI,mkt-rf-alpha,0.0,0.0,1,2018,0.9818,0.0001,0.007166149300672049,1,0.0002,1.0584,0.0001828099966024926,0.003676470588235294,0.003676470588235294
NICE,mkt-rf-alpha,0.12290658607929965,0.12290658607929965,1,2018,0.5212,0.0003,0.1303878611751216,1,0.0003,0.8009,0.0033262221394403367,0.003676470588235294,0.003676470588235294
JKHY,mkt-rf-alpha,0.17398787725888726,0.17398787725888726,1,2018,0.6584,0.0004,0.23357590409266082,1,0.0004,0.7447,0.0059585711156756125,0.003676470588235294,0.003676470588235294
DSGX,mkt-rf-alpha,0.0,0.0,1,2018,0.6395,-0.0004,0.44673504319661445,1,0.0005,0.5946,0.011396306203295065,0.003676470588235294,0.003676470588235294
NOVT,mkt-rf-alpha,0.0,0.0,1,2018,1.1603,0.0012,1.9053844517937926,1,0.0027,0.765,0.04860676362494978,0.003676470588235294,0.003676470588235294
ASGN,mkt-rf-alpha,0.0,0.0,1,2018,1.2542,-0.0,0.2156154607195925,1,0.0009,0.9706,0.005500396375763068,0.003676470588235294,0.003676470588235294
BMI,mkt-rf-alpha,0.0681083882394501,0.0681083882394501,1,2018,0.9257,0.0006,0.06814602353846654,1,0.0005,1.0146,0.0017384195903331436,0.003676470588235294,0.003676470588235294
DXC,mkt-rf-alpha,0.0,0.0,1,2018,1.0733,-0.0012,0.1843367964764075,1,0.0011,1.0084,0.004702470981787406,0.003676470588235294,0.003676470588235294
PRGS,mkt-rf-alpha,0.0,0.0,1,2018,0.7282,-0.0003,0.2718855072723543,1,0.0006,0.8489,0.006935857261034852,0.003676470588235294,0.003676470588235294
AGYS,mkt-rf-alpha,1.0467934697455679,1.0467934697455679,1,2018,0.5464,0.0011,0.5908692913950379,1,0.0006,0.5658,0.015073201606658424,0.003676470588235294,0.003676470588235294
PLUS,mkt-rf-alpha,0.0,0.0,1,2018,0.8332,0.0,0.4547575248036561,1,0.0006,0.6866,0.011600961419617353,0.003676470588235294,0.003676470588235294
COHU,mkt-rf-alpha,0.0,0.0,1,2018,1.2102,-0.0007,0.9251093116075169,1,0.0012,0.717,0.023599735787816233,0.003676470588235294,0.003676470588235294
PAR,mkt-rf-alpha,6.527490129597562,6.527490129597562,1,2018,0.3345,0.004,0.6525252174536503,1,0.0013,0.8489,0.01664605742648365,0.003676470588235294,0.003676470588235294
TTEC,mkt-rf-alpha,0.0,0.0,1,2018,0.8942,-0.0006,1.30252650810958,1,0.0009,0.3677,0.03322772894221423,0.003676470588235294,0.003676470588235294
