ticker,factor,year,coefficient,t-value
MSFT,mkt-rf,2015,1.1723,14.1306
MSFT,smb,2015,-0.144,-0.828
MSFT,hml,2015,0.3795,1.7352
MSFT,rmw,2015,1.6318,5.6576
MSFT,cma,2015,-2.0656,-5.2099
MSFT,mom,2015,-0.0032,-0.0294
MSFT,alpha,2015,0.0003,0.4153
MSFT,total_return,2015,0.2272,1.0
AAPL,mkt-rf,2015,1.0096,12.9617
AAPL,smb,2015,-0.0012,-0.0071
AAPL,hml,2015,0.3483,1.6958
AAPL,rmw,2015,1.3803,5.097
AAPL,cma,2015,-2.7995,-7.5204
AAPL,mom,2015,-0.1026,-0.9949
AAPL,alpha,2015,-0.0008,-1.0949
AAPL,total_return,2015,-0.0298,1.0
GOOGL,mkt-rf,2015,0.8543,8.8314
GOOGL,smb,2015,-0.5934,-2.9274
GOOGL,hml,2015,-0.1416,-0.5552
GOOGL,rmw,2015,0.0298,0.0885
GOOGL,cma,2015,-2.3074,-4.9909
GOOGL,mom,2015,-0.2169,-1.6936
GOOGL,alpha,2015,0.0008,0.9477
GOOGL,total_return,2015,0.4653,1.0
AMZN,mkt-rf,2015,0.8681,7.5344
AMZN,smb,2015,-0.6156,-2.5497
AMZN,hml,2015,0.1093,0.3599
AMZN,rmw,2015,0.1661,0.4147
AMZN,cma,2015,-3.2789,-5.9547
AMZN,mom,2015,-0.19,-1.246
AMZN,alpha,2015,0.0022,2.1226
AMZN,total_return,2015,1.1789,1.0
NVDA,mkt-rf,2015,1.1883,9.0937
NVDA,smb,2015,-0.0552,-0.2017
NVDA,hml,2015,-0.1182,-0.3431
NVDA,rmw,2015,-0.1101,-0.2423
NVDA,cma,2015,0.0688,0.1102
NVDA,mom,2015,0.0887,0.5126
NVDA,alpha,2015,0.0021,1.7851
NVDA,total_return,2015,0.6723,1.0
META,mkt-rf,2015,0.9824,12.5665
META,smb,2015,-0.1718,-1.0488
META,hml,2015,-0.045,-0.2181
META,rmw,2015,0.0197,0.0724
META,cma,2015,-1.5448,-4.135
META,mom,2015,0.2434,2.3523
META,alpha,2015,0.0005,0.7214
META,total_return,2015,0.3419,1.0
BRK-B,mkt-rf,2015,1.0224,32.0644
BRK-B,smb,2015,-0.2296,-3.4357
BRK-B,hml,2015,0.4848,5.7661
BRK-B,rmw,2015,-0.2116,-1.9086
BRK-B,cma,2015,0.3904,2.5616
BRK-B,mom,2015,0.3137,7.4308
BRK-B,alpha,2015,-0.0005,-1.5606
BRK-B,total_return,2015,-0.1208,1.0
LLY,mkt-rf,2015,0.9755,10.2369
LLY,smb,2015,-0.6266,-3.1377
LLY,hml,2015,-0.8635,-3.4365
LLY,rmw,2015,-0.585,-1.7657
LLY,cma,2015,0.8288,1.8197
LLY,mom,2015,0.0274,0.217
LLY,alpha,2015,0.0008,0.8951
LLY,total_return,2015,0.254,1.0
TSLA,mkt-rf,2015,0.9498,6.3963
TSLA,smb,2015,-0.5293,-1.701
TSLA,hml,2015,-0.2918,-0.7454
TSLA,rmw,2015,-1.0942,-2.1194
TSLA,cma,2015,-1.5378,-2.1669
TSLA,mom,2015,-0.3839,-1.953
TSLA,alpha,2015,0.0001,0.0759
TSLA,total_return,2015,0.08,1.0
AVGO,mkt-rf,2015,1.3642,9.1982
AVGO,smb,2015,0.0297,0.0955
AVGO,hml,2015,-0.6005,-1.5356
AVGO,rmw,2015,-0.6567,-1.2736
AVGO,cma,2015,-0.4852,-0.6845
AVGO,mom,2015,-0.0472,-0.2403
AVGO,alpha,2015,0.0014,1.0485
AVGO,total_return,2015,0.4605,1.0
V,mkt-rf,2015,1.0096,15.7714
V,smb,2015,-0.5538,-4.1282
V,hml,2015,0.2229,1.3209
V,rmw,2015,-0.2313,-1.0393
V,cma,2015,-0.3678,-1.2022
V,mom,2015,0.1576,1.8597
V,alpha,2015,0.0005,0.8179
V,total_return,2015,0.1913,1.0
TSM,mkt-rf,2015,0.8646,8.9637
TSM,smb,2015,-0.3205,-1.5856
TSM,hml,2015,-0.2384,-0.9375
TSM,rmw,2015,0.1972,0.5881
TSM,cma,2015,0.3012,0.6534
TSM,mom,2015,-0.0724,-0.567
TSM,alpha,2015,0.0003,0.2877
TSM,total_return,2015,0.0494,1.0
NVO,mkt-rf,2015,0.857,9.2855
NVO,smb,2015,-0.0244,-0.1261
NVO,hml,2015,-0.3441,-1.4138
NVO,rmw,2015,-0.03,-0.0936
