ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
AAPL,mkt-rf-alpha,0.0,0.0,1,2010,1.047,0.0012,0.16864973958740753,1,0.0029,1.0042,0.0033277621243781425,0.005208333333333333,0.005208333333333333
IBM,mkt-rf-alpha,-0.0,-0.0,1,2010,0.9387,-0.0,0.06397880398036145,1,0.0012,0.939,0.001262416658156271,0.005208333333333333,0.005208333333333333
MSI,mkt-rf-alpha,0.0,0.0,1,2010,1.0052,0.0,0.07041577032202823,1,0.001,0.7817,0.0013894295598073508,0.005208333333333333,0.005208333333333333
MCHP,mkt-rf-alpha,0.01580771435547439,0.01580771435547439,1,2010,0.9726,0.0001,0.008885944997272419,1,0.0009,0.9972,0.00017533564696614866,0.005208333333333333,0.005208333333333333
GIB,mkt-rf-alpha,0.25770169697625883,0.25770169697625883,1,2010,0.763,0.0004,0.4436193530287778,1,0.0015,0.5511,0.00875340622678631,0.005208333333333333,0.005208333333333333
CHKP,mkt-rf-alpha,0.3994956189938888,0.3994956189938888,1,2010,0.7537,0.0006,0.31331658845021804,1,0.0015,0.7035,0.006182298760346619,0.005208333333333333,0.005208333333333333
TYL,mkt-rf-alpha,0.0,0.0,1,2010,0.7575,-0.0004,0.5551547574859507,1,0.0022,0.7453,0.010954199986609526,0.005208333333333333,0.005208333333333333
MANH,mkt-rf-alpha,0.0342017238696214,0.0342017238696214,1,2010,0.8933,0.0001,0.08944573912718347,1,0.0014,0.9479,0.001764925007193275,0.005208333333333333,0.005208333333333333
OTEX,mkt-rf-alpha,0.255962036555627,0.255962036555627,1,2010,0.489,0.0002,0.07091045179610314,1,0.0009,0.4894,0.0013991905133497954,0.005208333333333333,0.005208333333333333
FFIV,mkt-rf-alpha,0.0,0.0,1,2010,1.1326,0.0027,0.375109022458742,1,0.0025,0.8893,0.007401574413957267,0.005208333333333333,0.005208333333333333
MSTR,mkt-rf-alpha,0.0,0.0,1,2010,1.0913,-0.0009,0.9777776301706578,1,0.0031,0.7219,0.019293307963038707,0.005208333333333333,0.005208333333333333
DSGX,mkt-rf-alpha,0.30325760452453715,0.30325760452453715,1,2010,0.7139,0.0004,1.9816023774639047,1,0.0029,0.2974,0.039100572307046916,0.005208333333333333,0.005208333333333333
NOVT,mkt-rf-alpha,12.192062125913914,12.192062125913914,1,2010,0.2321,0.0065,1.1934160026164944,1,0.0036,0.721,0.023548240168349877,0.005208333333333333,0.005208333333333333
POWI,mkt-rf-alpha,0.0,0.0,1,2010,0.9196,-0.0005,0.2069539643454094,1,0.0015,0.8279,0.00408357324312157,0.005208333333333333,0.005208333333333333
DXC,mkt-rf-alpha,0.0,0.0,1,2010,1.2351,-0.0012,0.043147217460982594,1,0.0013,0.9993,0.0008513720589799594,0.005208333333333333,0.005208333333333333
WOLF,mkt-rf-alpha,0.0,0.0,1,2010,1.2944,-0.0005,0.22900087942455227,1,0.0037,1.0053,0.0045185984565564745,0.005208333333333333,0.005208333333333333
TSEM,mkt-rf-alpha,0.2015802518066768,0.2015802518066768,1,2010,0.9739,0.0013,1.7561925191104144,1,0.0074,0.8521,0.034652831142872625,0.005208333333333333,0.005208333333333333
VSH,mkt-rf-alpha,0.0,0.0,1,2010,1.2596,0.0014,0.027909806623735434,1,0.0018,1.0471,0.0005507105887527844,0.005208333333333333,0.005208333333333333
RAMP,mkt-rf-alpha,0.0,0.0,1,2010,1.2976,-0.0003,0.3460632805982419,1,0.0015,0.6652,0.006828449783736645,0.005208333333333333,0.005208333333333333
PRGS,mkt-rf-alpha,0.0,0.0,1,2010,1.0617,0.0008,0.02706090878550796,1,0.0009,0.8484,0.0005339603104515495,0.005208333333333333,0.005208333333333333
OSIS,mkt-rf-alpha,0.9942159303910794,0.9942159303910794,1,2010,0.5645,0.0009,0.11285455505470574,1,0.0025,1.0156,0.0022268229692697303,0.005208333333333333,0.005208333333333333
PLUS,mkt-rf-alpha,1.0130390561423157,1.0130390561423157,1,2010,0.6768,0.0012,1.771503216091969,1,0.0021,-0.0457,0.03495493868029128,0.005208333333333333,0.005208333333333333
NTCT,mkt-rf-alpha,0.003409734424438435,0.003409734424438435,1,2010,1.0383,0.0006,0.11319044988278153,1,0.001,0.6066,0.002233450777230654,0.005208333333333333,0.005208333333333333
FORTY,mkt-rf-alpha,0.19232525836891606,0.19232525836891606,1,2010,1.0047,0.0023,0.06630563906212147,1,0.0015,0.9924,0.0013083292914855518,0.005208333333333333,0.005208333333333333
RDWR,mkt-rf-alpha,1.948048543551226,1.948048543551226,1,2010,0.7783,0.0032,2.86012003234888,1,0.0037,0.2625,0.05643530276483421,0.005208333333333333,0.005208333333333333
DMRC,mkt-rf-alpha,0.4640022273909165,0.4640022273909165,1,2010,0.9574,0.0024,0.5738305099269534,1,0.0016,0.4827,0.011322706109236661,0.005208333333333333,0.005208333333333333
MGIC,mkt-rf-alpha,4.954065773041618,4.954065773041618,1,2010,0.4787,0.0038,0.17982587659428623,1,0.0023,0.9718,0.003548287371077834,0.005208333333333333,0.005208333333333333
MLAB,mkt-rf-alpha,1.525693786630235,1.525693786630235,1,2010,0.1011,0.0007,0.6374795262579316,1,0.0014,0.2001,0.012578615465031303,0.005208333333333333,0.005208333333333333
GRMN,mkt-rf-alpha,0.0,0.0,1,2010,1.0529,-0.0005,0.040508916265916135,1,0.0011,0.9594,0.0007993136400869171,0.005208333333333333,0.005208333333333333
ACLS,mkt-rf-alpha,0.0,0.0,1,2010,1.2163,0.0026,5.0,1,0.0059,0.2545,0.09865897606836906,0.005208333333333333,0.005208333333333333
NVMI,mkt-rf-alpha,0.0,0.0,1,2010,1.6103,0.0001,5.0,1,0.0136,0.0113,0.09865897606836906,0.005208333333333333,0.005208333333333333
SLAB,mkt-rf-alpha,0.0,0.0,1,2010,0.6591,-0.0009,0.03600181839101099,1,0.0013,1.011,0.0007103805078113044,0.005208333333333333,0.005208333333333333
CAMT,mkt-rf-alpha,0.23194312501477046,0.23194312501477046,1,2010,0.8979,0.0007,5.0,1,0.009,-0.2173,0.09865897606836906,0.005208333333333333,0.005208333333333333
FIS,mkt-rf-alpha,0.5102539991074474,0.5102539991074474,1,2010,0.4908,0.0004,0.04657334470735362,1,0.001,0.8793,0.0009189757001813407,0.005208333333333333,0.005208333333333333
PDFS,mkt-rf-alpha,0.055680731196355485,0.055680731196355485,1,2010,0.8007,0.0001,2.3981363929924058,1,0.0033,0.2846,0.04731953620098453,0.005208333333333333,0.005208333333333333
SYNA,mkt-rf-alpha,0.0,0.0,1,2010,0.698,-0.0006,0.04296400210021405,1,0.0013,0.9996,0.000847756891001275,0.005208333333333333,0.005208333333333333
VRNT,mkt-rf-alpha,3.7687655420483406,3.7687655420483406,1,2010,0.1856,0.0019,4.692139282102685,1,0.0049,0.133,0.09258433142848463,0.005208333333333333,0.005208333333333333
SNX,mkt-rf-alpha,0.0,0.0,1,2010,1.0213,-0.0006,1.3708173292699442,1,0.0028,0.5088,0.0270486868165098,0.005208333333333333,0.005208333333333333
ADEA,mkt-rf-alpha,0.0,0.0,1,2010,0.9711,-0.001,0.18275732236658218,1,0.0029,0.9987,0.003606130058736768,0.005208333333333333,0.005208333333333333
IMOS,mkt-rf-alpha,0.8239843593641883,0.8239843593641883,1,2010,0.8863,0.0023,0.5564861224408683,1,0.0024,0.7852,0.010980470207254622,0.005208333333333333,0.005208333333333333
BLKB,mkt-rf-alpha,0.0,0.0,1,2010,1.0977,-0.0007,0.09623081465431034,1,0.0015,0.9574,0.0018988067280038524,0.005208333333333333,0.005208333333333333
UCTT,mkt-rf-alpha,0.0,0.0,1,2010,1.2181,0.0006,2.69328412483308,1,0.0045,0.474,0.05314333080344503,0.005208333333333333,0.005208333333333333
WEX,mkt-rf-alpha,0.005880052221735514,0.005880052221735514,1,2010,1.0154,0.0001,0.4808670358730145,1,0.003,0.891,0.00948836987685266,0.005208333333333333,0.005208333333333333
CVLT,mkt-rf-alpha,0.0,0.0,1,2010,1.2188,0.0004,0.5926711561926478,1,0.0021,0.6967,0.01169446588304461,0.005208333333333333,0.005208333333333333
HIMX,mkt-rf-alpha,0.0,0.0,1,2010,0.3429,-0.0004,0.25335630804937903,1,0.0013,0.6551,0.004999174786522805,0.005208333333333333,0.005208333333333333
APPS,mkt-rf-alpha,12.667940435109676,12.667940435109676,1,2010,-0.4353,0.0037,5.0,1,0.0063,-0.6595,0.09865897606836906,0.005208333333333333,0.005208333333333333
BR,mkt-rf-alpha,0.0,0.0,1,2010,0.563,-0.0005,0.03591021071062678,1,0.0016,1.0332,0.0007085729238219635,0.005208333333333333,0.005208333333333333
G,mkt-rf-alpha,0.0,0.0,1,2010,0.6938,-0.0006,0.6126110946229533,1,0.0018,0.5684,0.012087916664724663,0.005208333333333333,0.005208333333333333
PRO,mkt-rf-alpha,0.0,0.0,1,2010,1.9162,-0.0006,1.284590073313594,1,0.0025,0.4513,0.025347268260142063,0.005208333333333333,0.005208333333333333
