ticker,factor,year,coefficient,t-value
PG,mom,2022,-0.049,-0.5469
PG,alpha,2022,-0.0002,-0.2556
PG,total_return,2022,-0.0508,1.0
ASML,mkt-rf,2022,1.6498,18.8513
ASML,smb,2022,-0.0277,-0.1218
ASML,hml,2022,0.0183,0.1058
ASML,rmw,2022,0.1364,0.8104
ASML,cma,2022,-0.5098,-1.7921
ASML,mom,2022,0.0647,0.4443
ASML,alpha,2022,0.0008,0.7311
ASML,total_return,2022,-0.3049,1.0
HD,mkt-rf,2022,0.8871,14.1636
HD,smb,2022,0.7287,4.4708
HD,hml,2022,-0.2548,-2.0548
HD,rmw,2022,0.9667,8.0286
HD,cma,2022,0.1929,0.9477
HD,mom,2022,-0.1705,-1.6373
HD,alpha,2022,-0.0001,-0.1742
HD,total_return,2022,-0.22,1.0
MRK,mkt-rf,2022,0.4418,7.8926
MRK,smb,2022,-0.2807,-1.9264
MRK,hml,2022,-0.1356,-1.2235
MRK,rmw,2022,0.2363,2.1959
MRK,cma,2022,0.4908,2.6973
MRK,mom,2022,0.0791,0.8497
MRK,alpha,2022,0.0015,2.1728
MRK,total_return,2022,0.495,1.0
ORCL,mkt-rf,2022,0.9177,13.1501
ORCL,smb,2022,-0.0947,-0.5216
ORCL,hml,2022,-0.0625,-0.452
ORCL,rmw,2022,0.2456,1.8309
ORCL,cma,2022,0.0705,0.311
ORCL,mom,2022,0.0457,0.3939
ORCL,alpha,2022,0.0006,0.6871
ORCL,total_return,2022,-0.0462,1.0
COST,mkt-rf,2022,0.9492,14.1555
COST,smb,2022,0.1159,0.6639
COST,hml,2022,-0.5901,-4.4445
COST,rmw,2022,0.5321,4.1276
COST,cma,2022,0.1768,0.811
COST,mom,2022,0.3654,3.2772
COST,alpha,2022,0.0002,0.2075
COST,total_return,2022,-0.1909,1.0
ABBV,mkt-rf,2022,0.4553,7.0094
ABBV,smb,2022,-0.3144,-1.8598
ABBV,hml,2022,-0.0331,-0.2573
ABBV,rmw,2022,0.1926,1.5419
ABBV,cma,2022,0.3988,1.8888
ABBV,mom,2022,-0.0319,-0.2951
ABBV,alpha,2022,0.0009,1.0743
ABBV,total_return,2022,0.2396,1.0
CVX,mkt-rf,2022,0.9439,13.4578
CVX,smb,2022,-0.102,-0.5587
CVX,hml,2022,1.2773,9.1964
CVX,rmw,2022,-1.0605,-7.8645
CVX,cma,2022,-0.0285,-0.125
CVX,mom,2022,0.1747,1.4976
CVX,alpha,2022,0.0016,1.7697
CVX,total_return,2022,0.5844,1.0
CRM,mkt-rf,2022,1.1655,13.2514
CRM,smb,2022,-0.2929,-1.2795
CRM,hml,2022,-0.3871,-2.2229
CRM,rmw,2022,-0.3562,-2.1068
CRM,cma,2022,-0.1763,-0.6166
CRM,mom,2022,-0.0677,-0.4628
CRM,alpha,2022,-0.0005,-0.4662
CRM,total_return,2022,-0.4782,1.0
ADBE,mkt-rf,2022,1.1112,13.174
ADBE,smb,2022,-0.1901,-0.8661
ADBE,hml,2022,-0.6513,-3.8993
ADBE,rmw,2022,0.1979,1.2203
ADBE,cma,2022,0.0297,0.1082
ADBE,mom,2022,-0.1172,-0.8358
ADBE,alpha,2022,-0.0001,-0.0936
ADBE,total_return,2022,-0.4064,1.0
TM,mkt-rf,2022,0.8026,12.3035
TM,smb,2022,0.0146,0.0858
TM,hml,2022,0.2604,2.0156
TM,rmw,2022,0.2364,1.8849
TM,cma,2022,0.0245,0.1154
TM,mom,2022,-0.1472,-1.3572
TM,alpha,2022,-0.0007,-0.8923
TM,total_return,2022,-0.2635,1.0
AMD,mkt-rf,2022,1.804,16.7
AMD,smb,2022,0.1286,0.4574
AMD,hml,2022,0.0756,0.3536
AMD,rmw,2022,-0.2516,-1.2115
AMD,cma,2022,-0.8943,-2.547
AMD,mom,2022,0.1844,1.0263
AMD,alpha,2022,-0.0002,-0.175
AMD,total_return,2022,-0.5502,1.0
BAC,mkt-rf,2022,1.1016,19.4383
BAC,smb,2022,-0.5167,-3.5034
BAC,hml,2022,1.3887,12.3747
BAC,rmw,2022,-0.3023,-2.7746
BAC,cma,2022,-0.9293,-5.0447
BAC,mom,2022,-0.2103,-2.2313
BAC,alpha,2022,-0.0004,-0.5556
BAC,total_return,2022,-0.2379,1.0
KO,mkt-rf,2022,0.6224,13.5672
KO,smb,2022,-0.1315,-1.1015
KO,hml,2022,-0.0332,-0.3651
KO,rmw,2022,0.4957,5.6209
KO,cma,2022,0.3957,2.6537
KO,mom,2022,-0.0512,-0.6708
KO,alpha,2022,0.0005,0.8387
KO,total_return,2022,0.1061,1.0
NFLX,mkt-rf,2022,1.039,6.048
NFLX,smb,2022,-0.9618,-2.1514
NFLX,hml,2022,-0.1655,-0.4864
NFLX,rmw,2022,-0.5803,-1.757
NFLX,cma,2022,-0.376,-0.6733
NFLX,mom,2022,-0.7108,-2.488
NFLX,alpha,2022,0.0002,0.0805
NFLX,total_return,2022,-0.5103,1.0
PEP,mkt-rf,2022,0.6162,13.8366
PEP,smb,2022,-0.1006,-0.868
PEP,hml,2022,-0.259,-2.9371
PEP,rmw,2022,0.4941,5.7717
PEP,cma,2022,0.4683,3.2352
PEP,mom,2022,0.0846,1.1429
PEP,alpha,2022,0.0004,0.7486
PEP,total_return,2022,0.0678,1.0
ACN,mkt-rf,2022,1.1536,23.1673
ACN,smb,2022,-0.2363,-1.8236
ACN,hml,2022,-0.2662,-2.6995
ACN,rmw,2022,0.3976,4.1531
ACN,cma,2022,0.1627,1.0055
ACN,mom,2022,-0.0256,-0.3095
ACN,alpha,2022,-0.0005,-0.8753
ACN,total_return,2022,-0.3475,1.0
TMO,mkt-rf,2022,0.8926,12.885
TMO,smb,2022,-0.3848,-2.1341
TMO,hml,2022,-0.2978,-2.1708
TMO,rmw,2022,0.0871,0.6539
TMO,cma,2022,-0.0785,-0.3488
TMO,mom,2022,0.1242,1.0776
TMO,alpha,2022,0.0004,0.4785
TMO,total_return,2022,-0.1738,1.0
SAP,mkt-rf,2022,0.8845,12.4832
SAP,smb,2022,-0.0468,-0.2537
SAP,hml,2022,0.3032,2.1613
SAP,rmw,2022,0.1654,1.2141
SAP,cma,2022,-0.402,-1.7457
SAP,mom,2022,-0.2599,-2.2054
SAP,alpha,2022,-0.0,-0.0042
SAP,total_return,2022,-0.2425,1.0
NVS,mkt-rf,2022,0.4695,9.3287
NVS,smb,2022,-0.0192,-0.1466
NVS,hml,2022,0.018,0.1803
NVS,rmw,2022,0.0611,0.6316
NVS,cma,2022,0.2864,1.7504
NVS,mom,2022,-0.0262,-0.3126
NVS,alpha,2022,0.0004,0.6414
NVS,total_return,2022,0.0812,1.0
MCD,mkt-rf,2022,0.6197,13.1828
MCD,smb,2022,-0.1309,-1.0701
MCD,hml,2022,-0.093,-0.9993
MCD,rmw,2022,0.3607,3.9915
MCD,cma,2022,0.0355,0.2324
MCD,mom,2022,0.238,3.0442
MCD,alpha,2022,0.0004,0.6193
MCD,total_return,2022,0.0047,1.0
AZN,mkt-rf,2022,0.6363,8.4044
AZN,smb,2022,-0.3195,-1.6216
AZN,hml,2022,-0.0874,-0.5832
AZN,rmw,2022,-0.1144,-0.7856
AZN,cma,2022,0.323,1.3123
AZN,mom,2022,0.066,0.5238
AZN,alpha,2022,0.0011,1.1226
AZN,total_return,2022,0.1922,1.0
SHEL,mkt-rf,2022,0.9475,12.2747
SHEL,smb,2022,-0.2931,-1.4589
SHEL,hml,2022,1.2787,8.3661
SHEL,rmw,2022,-1.0095,-6.8025
SHEL,cma,2022,-0.0565,-0.2251
SHEL,mom,2022,0.1667,1.2985
SHEL,alpha,2022,0.0009,0.9779
SHEL,total_return,2022,0.3487,1.0
CSCO,mkt-rf,2022,0.9697,14.8885
CSCO,smb,2022,0.2071,1.2221
CSCO,hml,2022,-0.1946,-1.5091
CSCO,rmw,2022,0.5374,4.2921
CSCO,cma,2022,0.212,1.0015
CSCO,mom,2022,0.2192,2.0239
CSCO,alpha,2022,-0.0004,-0.4521
CSCO,total_return,2022,-0.2244,1.0
LIN,mkt-rf,2022,1.0077,15.9707
LIN,smb,2022,0.0155,0.0943
LIN,hml,2022,0.1502,1.2023
LIN,rmw,2022,0.2618,2.1584
LIN,cma,2022,-0.1839,-0.8969
LIN,mom,2022,0.1742,1.6599
LIN,alpha,2022,0.0006,0.774
LIN,total_return,2022,-0.0442,1.0
ABT,mkt-rf,2022,0.8242,14.5985
ABT,smb,2022,-0.1782,-1.2126
ABT,hml,2022,-0.1939,-1.7344
ABT,rmw,2022,0.2852,2.6272
ABT,cma,2022,0.4256,2.3191
ABT,mom,2022,-0.1236,-1.3164
ABT,alpha,2022,-0.0004,-0.5129
ABT,total_return,2022,-0.206,1.0
TMUS,mkt-rf,2022,0.8224,10.8907
TMUS,smb,2022,0.4969,2.5284
TMUS,hml,2022,-0.3082,-2.0611
TMUS,rmw,2022,0.2254,1.5526
TMUS,cma,2022,0.4306,1.7542
TMUS,mom,2022,0.2879,2.2926
TMUS,alpha,2022,0.0012,1.2856
TMUS,total_return,2022,0.208,1.0
DHR,mkt-rf,2022,0.9413,13.1718
DHR,smb,2022,-0.5419,-2.9137
DHR,hml,2022,-0.2295,-1.6214
DHR,rmw,2022,0.1103,0.803
DHR,cma,2022,-0.2306,-0.9928
DHR,mom,2022,0.0909,0.7652
DHR,alpha,2022,0.0005,0.5466
DHR,total_return,2022,-0.1903,1.0
DIS,mkt-rf,2022,0.9762,13.4528
DIS,smb,2022,-0.1279,-0.6772
DIS,hml,2022,0.3963,2.7582
DIS,rmw,2022,-0.1873,-1.3427
DIS,cma,2022,0.0099,0.042
DIS,mom,2022,-0.548,-4.5408
DIS,alpha,2022,-0.0013,-1.4336
DIS,total_return,2022,-0.4388,1.0
INTC,mkt-rf,2022,1.1959,14.9411
INTC,smb,2022,0.4202,2.0171
INTC,hml,2022,-0.1167,-0.7363
INTC,rmw,2022,0.4095,2.6611
INTC,cma,2022,0.6479,2.4904
INTC,mom,2022,-0.2483,-1.8656
INTC,alpha,2022,-0.0017,-1.7201
INTC,total_return,2022,-0.4665,1.0
INTU,mkt-rf,2022,1.2647,17.9592
INTU,smb,2022,-0.5214,-2.8452
INTU,hml,2022,-0.5269,-3.7785
INTU,rmw,2022,-0.1339,-0.9894
INTU,cma,2022,-0.2963,-1.2946
INTU,mom,2022,-0.0952,-0.8131
INTU,alpha,2022,0.0004,0.4853
INTU,total_return,2022,-0.391,1.0
BABA,mkt-rf,2022,0.8411,4.0787
BABA,smb,2022,0.14,0.2609
BABA,hml,2022,-0.5947,-1.4563
BABA,rmw,2022,-0.7875,-1.9862
BABA,cma,2022,0.9936,1.4824
BABA,mom,2022,-0.6583,-1.9195
BABA,alpha,2022,0.0008,0.3011
BABA,total_return,2022,-0.2584,1.0
WFC,mkt-rf,2022,1.1258,17.4401
WFC,smb,2022,-0.3796,-2.2595
WFC,hml,2022,1.4091,11.0241
WFC,rmw,2022,-0.166,-1.3375
WFC,cma,2022,-0.8412,-4.0092
WFC,mom,2022,-0.2614,-2.435
WFC,alpha,2022,0.0001,0.1485
WFC,total_return,2022,-0.1184,1.0
PDD,mkt-rf,2022,0.8322,2.71
PDD,smb,2022,-0.154,-0.1927
PDD,hml,2022,-0.9574,-1.5744
PDD,rmw,2022,-1.8878,-3.1974
PDD,cma,2022,0.2218,0.2222
PDD,mom,2022,-0.1295,-0.2536
PDD,alpha,2022,0.0055,1.4306
PDD,total_return,2022,0.3981,1.0
CMCSA,mkt-rf,2022,0.7313,10.1433
CMCSA,smb,2022,0.2241,1.1942
CMCSA,hml,2022,-0.0827,-0.5796
CMCSA,rmw,2022,0.4084,2.9464
CMCSA,cma,2022,0.8893,3.795
CMCSA,mom,2022,-0.5383,-4.4893
CMCSA,alpha,2022,-0.0012,-1.2828
CMCSA,total_return,2022,-0.2867,1.0
VZ,mkt-rf,2022,0.5009,7.8495
VZ,smb,2022,-0.1509,-0.909
VZ,hml,2022,0.2049,1.6219
VZ,rmw,2022,0.2398,1.9546
VZ,cma,2022,0.5022,2.4215
VZ,mom,2022,-0.2409,-2.2702
VZ,alpha,2022,-0.0011,-1.3274
VZ,total_return,2022,-0.2,1.0
IBM,mkt-rf,2022,0.7069,11.6924
IBM,smb,2022,-0.0276,-0.1755
IBM,hml,2022,0.19,1.5872
IBM,rmw,2022,0.3496,3.0075
IBM,cma,2022,0.4937,2.5122
IBM,mom,2022,-0.1472,-1.4639
IBM,alpha,2022,0.0003,0.4612
IBM,total_return,2022,0.1062,1.0
CAT,mkt-rf,2022,1.1282,15.927
CAT,smb,2022,0.5932,3.2175
CAT,hml,2022,1.25,8.9117
CAT,rmw,2022,-0.1467,-1.0773
CAT,cma,2022,-0.3318,-1.4412
CAT,mom,2022,0.0563,0.4779
CAT,alpha,2022,0.0008,0.8691
CAT,total_return,2022,0.1866,1.0
QCOM,mkt-rf,2022,1.4636,15.9239
QCOM,smb,2022,0.3225,1.3482
QCOM,hml,2022,-0.2684,-1.4746
QCOM,rmw,2022,0.1585,0.8968
QCOM,cma,2022,0.0797,0.2668
QCOM,mom,2022,0.1581,1.0342
QCOM,alpha,2022,-0.0003,-0.2391
QCOM,total_return,2022,-0.386,1.0
NOW,mkt-rf,2022,1.1675,10.8911
NOW,smb,2022,-0.4805,-1.7225
NOW,hml,2022,-0.5578,-2.6278
NOW,rmw,2022,-0.4281,-2.077
NOW,cma,2022,-0.5731,-1.6447
NOW,mom,2022,-0.0479,-0.2686
NOW,alpha,2022,0.0008,0.5865
NOW,total_return,2022,-0.4021,1.0
AMGN,mkt-rf,2022,0.4622,7.4524
AMGN,smb,2022,0.2725,1.6884
AMGN,hml,2022,-0.2008,-1.6347
AMGN,rmw,2022,0.4925,4.1302
AMGN,cma,2022,0.6116,3.0335
AMGN,mom,2022,-0.0432,-0.4183
AMGN,alpha,2022,0.0007,0.8706
AMGN,total_return,2022,0.2042,1.0
NKE,mkt-rf,2022,1.2098,14.3083
NKE,smb,2022,0.3638,1.6534
NKE,hml,2022,-0.076,-0.454
NKE,rmw,2022,0.63,3.8756
NKE,cma,2022,0.2312,0.8412
NKE,mom,2022,-0.3911,-2.7813
NKE,alpha,2022,-0.0001,-0.0893
NKE,total_return,2022,-0.2896,1.0
PFE,mkt-rf,2022,0.6057,8.043
PFE,smb,2022,-0.5619,-2.8669
PFE,hml,2022,-0.0002,-0.0011
PFE,rmw,2022,0.1554,1.0736
PFE,cma,2022,0.2586,1.0563
PFE,mom,2022,0.0121,0.097
PFE,alpha,2022,-0.0002,-0.1872
PFE,total_return,2022,-0.1046,1.0
HSBC,mkt-rf,2022,0.9449,11.2963
HSBC,smb,2022,-0.1583,-0.7271
HSBC,hml,2022,1.0805,6.5234
HSBC,rmw,2022,-0.1171,-0.7283
HSBC,cma,2022,-0.4904,-1.8038
HSBC,mom,2022,0.0426,0.3061
HSBC,alpha,2022,0.0006,0.5282
HSBC,total_return,2022,0.0775,1.0
BHP,mkt-rf,2022,1.0292,10.0285
BHP,smb,2022,-0.1443,-0.5403
BHP,hml,2022,0.9486,4.6678
BHP,rmw,2022,-0.4569,-2.3158
BHP,cma,2022,0.0075,0.0225
BHP,mom,2022,-0.0646,-0.3787
BHP,alpha,2022,0.001,0.8088
BHP,total_return,2022,0.2312,1.0
BX,mkt-rf,2022,1.5807,15.7466
BX,smb,2022,0.312,1.1945
BX,hml,2022,0.2587,1.3015
BX,rmw,2022,-0.1915,-0.9924
BX,cma,2022,-0.2468,-0.7563
BX,mom,2022,-0.2075,-1.243
BX,alpha,2022,-0.0,-0.0388
BX,total_return,2022,-0.4002,1.0
UNP,mkt-rf,2022,0.8429,13.5261
UNP,smb,2022,0.1418,0.8743
UNP,hml,2022,0.3196,2.5902
UNP,rmw,2022,0.3966,3.3101
UNP,cma,2022,0.0508,0.2508
UNP,mom,2022,-0.0079,-0.0765
UNP,alpha,2022,-0.0004,-0.5152
UNP,total_return,2022,-0.1593,1.0
AXP,mkt-rf,2022,1.2312,18.0666
AXP,smb,2022,0.0105,0.0593
AXP,hml,2022,0.7452,5.5222
AXP,rmw,2022,-0.0296,-0.2261
AXP,cma,2022,-0.1289,-0.5818
AXP,mom,2022,-0.2311,-2.0391
AXP,alpha,2022,0.0003,0.401
AXP,total_return,2022,-0.0848,1.0
TTE,mkt-rf,2022,0.9952,12.2341
TTE,smb,2022,-0.2132,-1.0071
TTE,hml,2022,1.369,8.499
TTE,rmw,2022,-0.5635,-3.6035
TTE,cma,2022,-0.3748,-1.4176
TTE,mom,2022,0.0368,0.272
TTE,alpha,2022,0.0012,1.1642
TTE,total_return,2022,0.3469,1.0
GE,mkt-rf,2022,1.172,15.6554
GE,smb,2022,0.6173,3.1688
GE,hml,2022,0.4936,3.3296
GE,rmw,2022,0.0306,0.2126
GE,cma,2022,0.314,1.2905
GE,mom,2022,-0.0924,-0.7423
GE,alpha,2022,-0.0001,-0.09
GE,total_return,2022,-0.1093,1.0
SPGI,mkt-rf,2022,0.7795,12.2048
SPGI,smb,2022,-0.2624,-1.5785
SPGI,hml,2022,-0.2864,-2.2644
SPGI,rmw,2022,0.2121,1.727
SPGI,cma,2022,0.0482,0.2321
SPGI,mom,2022,-0.1341,-1.2624
SPGI,alpha,2022,-0.0003,-0.3294
SPGI,total_return,2022,-0.2839,1.0
UBER,mkt-rf,2022,0.8967,6.7563
UBER,smb,2022,0.3921,1.1352
UBER,hml,2022,-0.1364,-0.519
UBER,rmw,2022,-1.3195,-5.1712
UBER,cma,2022,-0.2852,-0.6612
UBER,mom,2022,-0.542,-2.4556
UBER,alpha,2022,0.0005,0.3223
UBER,total_return,2022,-0.41,1.0
TXN,mkt-rf,2022,1.0399,17.6937
TXN,smb,2022,0.1626,1.063
TXN,hml,2022,-0.1967,-1.6904
TXN,rmw,2022,0.3685,3.2618
TXN,cma,2022,-0.0968,-0.5068
TXN,mom,2022,0.1167,1.1942
TXN,alpha,2022,0.0007,1.0074
TXN,total_return,2022,-0.0986,1.0
AMAT,mkt-rf,2022,1.6207,18.007
AMAT,smb,2022,0.539,2.3011
AMAT,hml,2022,0.0484,0.2718
AMAT,rmw,2022,0.0791,0.4569
AMAT,cma,2022,-0.2544,-0.8696
AMAT,mom,2022,0.0653,0.4364
AMAT,alpha,2022,0.0001,0.0683
AMAT,total_return,2022,-0.3756,1.0
PM,mkt-rf,2022,0.6084,9.0067
PM,smb,2022,0.0235,0.1336
PM,hml,2022,0.2677,2.0011
PM,rmw,2022,0.4633,3.5675
PM,cma,2022,0.5604,2.552
PM,mom,2022,-0.2773,-2.4686
PM,alpha,2022,0.0003,0.298
PM,total_return,2022,0.1242,1.0
MS,mkt-rf,2022,1.0912,18.696
MS,smb,2022,-0.2576,-1.6958
MS,hml,2022,0.8569,7.4147
MS,rmw,2022,-0.2406,-2.1445
MS,cma,2022,-0.5556,-2.9291
MS,mom,2022,-0.155,-1.5971
MS,alpha,2022,0.0004,0.5454
MS,total_return,2022,-0.1039,1.0
ISRG,mkt-rf,2022,1.2086,13.7964
ISRG,smb,2022,-0.0812,-0.3562
ISRG,hml,2022,-0.4023,-2.3194
ISRG,rmw,2022,-0.148,-0.8786
ISRG,cma,2022,-0.0497,-0.1744
ISRG,mom,2022,0.1409,0.9672
ISRG,alpha,2022,0.0006,0.5051
ISRG,total_return,2022,-0.2611,1.0
RY,mkt-rf,2022,0.7845,18.1252
RY,smb,2022,-0.1726,-1.532
RY,hml,2022,0.7649,8.925
RY,rmw,2022,-0.0992,-1.1918
RY,cma,2022,-0.2752,-1.956
RY,mom,2022,-0.1289,-1.7903
RY,alpha,2022,-0.0001,-0.164
RY,total_return,2022,-0.0798,1.0
COP,mkt-rf,2022,1.2764,14.765
COP,smb,2022,-0.1806,-0.8026
COP,hml,2022,1.4588,8.5224
COP,rmw,2022,-1.5195,-9.1428
COP,cma,2022,0.2903,1.0333
COP,mom,2022,0.424,2.9496
COP,alpha,2022,0.0017,1.596
COP,total_return,2022,0.7178,1.0
HDB,mkt-rf,2022,0.7008,8.1436
HDB,smb,2022,-0.2141,-0.9561
HDB,hml,2022,0.1802,1.0575
HDB,rmw,2022,-0.1399,-0.8459
HDB,cma,2022,-0.3839,-1.3725
HDB,mom,2022,-0.091,-0.6356
HDB,alpha,2022,0.0013,1.1822
HDB,total_return,2022,0.0641,1.0
RTX,mkt-rf,2022,0.861,14.1156
RTX,smb,2022,0.1317,0.8298
RTX,hml,2022,0.2621,2.1699
RTX,rmw,2022,-0.2633,-2.245
RTX,cma,2022,0.3086,1.5566
RTX,mom,2022,0.1963,1.9349
RTX,alpha,2022,0.0009,1.1258
RTX,total_return,2022,0.2007,1.0
SYK,mkt-rf,2022,1.0134,15.4986
SYK,smb,2022,0.1536,0.9029
SYK,hml,2022,0.0288,0.2227
SYK,rmw,2022,0.197,1.5669
SYK,cma,2022,0.0852,0.4007
SYK,mom,2022,0.0125,0.1147
SYK,alpha,2022,0.0005,0.6088
SYK,total_return,2022,-0.0747,1.0
