ticker,factor,year,coefficient,t-value
MSFT,mkt-rf,2019,1.157,20.6213
MSFT,smb,2019,-0.392,-4.0958
MSFT,hml,2019,-0.1274,-1.2237
MSFT,rmw,2019,0.4218,3.4289
MSFT,cma,2019,-1.1311,-6.7023
MSFT,mom,2019,0.1404,1.7828
MSFT,alpha,2019,0.0003,0.9068
MSFT,total_return,2019,0.5745,1.0
AAPL,mkt-rf,2019,1.3073,12.7299
AAPL,smb,2019,-0.2538,-1.4488
AAPL,hml,2019,-0.5668,-2.9735
AAPL,rmw,2019,0.8783,3.9013
AAPL,cma,2019,-0.4103,-1.3283
AAPL,mom,2019,-0.3158,-2.1907
AAPL,alpha,2019,0.0008,1.2348
AAPL,total_return,2019,0.8883,1.0
GOOGL,mkt-rf,2019,0.992,9.8617
GOOGL,smb,2019,-0.1484,-0.8652
GOOGL,hml,2019,-0.2493,-1.3353
GOOGL,rmw,2019,0.1189,0.5393
GOOGL,cma,2019,-1.2972,-4.2875
GOOGL,mom,2019,-0.1354,-0.9587
GOOGL,alpha,2019,-0.0003,-0.4325
GOOGL,total_return,2019,0.2828,1.0
AMZN,mkt-rf,2019,1.0031,11.6389
AMZN,smb,2019,-0.0275,-0.1873
AMZN,hml,2019,-0.3115,-1.9473
AMZN,rmw,2019,0.4056,2.1464
AMZN,cma,2019,-1.4945,-5.7652
AMZN,mom,2019,-0.1063,-0.8787
AMZN,alpha,2019,-0.0005,-0.9285
AMZN,total_return,2019,0.2303,1.0
NVDA,mkt-rf,2019,1.6317,9.9725
NVDA,smb,2019,-0.2686,-0.9624
NVDA,hml,2019,-0.8616,-2.8369
NVDA,rmw,2019,0.2016,0.5619
NVDA,cma,2019,-1.0316,-2.0961
NVDA,mom,2019,-1.1583,-5.0422
NVDA,alpha,2019,0.0003,0.2425
NVDA,total_return,2019,0.7694,1.0
META,mkt-rf,2019,0.8593,6.592
META,smb,2019,-0.3313,-1.4902
META,hml,2019,-0.5719,-2.3636
META,rmw,2019,-0.0049,-0.017
META,cma,2019,-1.5575,-3.9722
META,mom,2019,-0.3763,-2.056
META,alpha,2019,0.0005,0.5816
META,total_return,2019,0.5667,1.0
BRK-B,mkt-rf,2019,0.9866,18.2571
BRK-B,smb,2019,-0.1919,-2.082
BRK-B,hml,2019,0.721,7.1878
BRK-B,rmw,2019,-0.2345,-1.9791
BRK-B,cma,2019,-0.205,-1.2611
BRK-B,mom,2019,0.2035,2.6818
BRK-B,alpha,2019,-0.0004,-1.1098
BRK-B,total_return,2019,0.1091,1.0
LLY,mkt-rf,2019,0.9511,9.1918
LLY,smb,2019,0.1788,1.0131
LLY,hml,2019,-0.5439,-2.8322
LLY,rmw,2019,-0.3129,-1.3794
LLY,cma,2019,1.6634,5.3444
LLY,mom,2019,0.4233,2.9138
LLY,alpha,2019,-0.0002,-0.3007
LLY,total_return,2019,0.1618,1.0
TSLA,mkt-rf,2019,0.894,3.1977
TSLA,smb,2019,0.5903,1.2379
TSLA,hml,2019,-0.5293,-1.0201
TSLA,rmw,2019,0.2511,0.4096
TSLA,cma,2019,-1.1674,-1.3881
TSLA,mom,2019,-0.3767,-0.9596
TSLA,alpha,2019,0.0001,0.0646
