ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
MCD,mkt-rf-alpha,0.0,0.0,1,2005,1.2298,0.0003,0.19994132475578744,1,0.0008,0.8225,0.007369952286391627,0.006097560975609756,0.006097560975609756
NKE,mkt-rf-alpha,0.0,0.0,1,2005,0.8125,-0.0002,0.14287407818127504,1,0.0006,0.7743,0.00526642073840568,0.006097560975609756,0.006097560975609756
YUM,mkt-rf-alpha,0.0,0.0,1,2005,0.6848,0.0002,0.1330829736884798,1,0.0009,0.9349,0.004905514992526917,0.006097560975609756,0.006097560975609756
DECK,mkt-rf-alpha,0.0,0.0,1,2005,-0.1765,-0.0017,0.32649689544906985,1,0.0031,1.0013,0.012034863448332682,0.006097560975609756,0.006097560975609756
GPC,mkt-rf-alpha,0.0,0.0,1,2005,0.9364,0.0002,0.09616829170107999,1,0.0008,0.9535,0.003544818571980758,0.006097560975609756,0.006097560975609756
CCL,mkt-rf-alpha,0.0,0.0,1,2005,1.0433,-0.0004,0.017300786579502368,1,0.0009,1.0567,0.0006377169490284989,0.006097560975609756,0.006097560975609756
BALL,mkt-rf-alpha,0.0,0.0,1,2005,0.8627,-0.0009,0.2275085121626869,1,0.0011,0.8954,0.008386094677700778,0.006097560975609756,0.006097560975609756
MGM,mkt-rf-alpha,0.0,0.0,1,2005,1.3977,0.0002,0.4787659978443057,1,0.0024,0.931,0.01764759018561557,0.006097560975609756,0.006097560975609756
BBWI,mkt-rf-alpha,0.0,0.0,1,2005,1.1673,0.0001,0.17006102852049307,1,0.0009,0.896,0.006268547372593322,0.006097560975609756,0.006097560975609756
SCI,mkt-rf-alpha,0.0,0.0,1,2005,0.5217,0.0002,0.7782185318545389,1,0.0011,0.4609,0.028685582908681204,0.006097560975609756,0.006097560975609756
RL,mkt-rf-alpha,0.1578832120006977,0.1578832120006977,1,2005,0.9245,0.0012,0.11736650822431648,1,0.0011,0.9823,0.00432619703150469,0.006097560975609756,0.006097560975609756
ALV,mkt-rf-alpha,0.0,0.0,1,2005,0.893,-0.0003,0.005640183170606941,1,0.0007,1.066,0.00020790039730232901,0.006097560975609756,0.006097560975609756
CHDN,mkt-rf-alpha,0.0,0.0,1,2005,1.2354,-0.0008,0.10798732722150929,1,0.0007,0.9045,0.003980475022507554,0.006097560975609756,0.006097560975609756
