ticker,factor,coefficient,z-score,t-value,year,beta,alpha,last_z-score,last_t-value,last_alpha,last_beta,weight_z-score,weight_t-value,weight_equal
PSA,mkt-rf-alpha,2.188388889103371,2.188388889103371,1,2021,0.5041,0.0014,0.8514059198496227,1,0.0009,0.6706,0.028866340666263958,0.005952380952380952,0.005952380952380952
CCI,mkt-rf-alpha,0.9863659128591934,0.9863659128591934,1,2021,0.5747,0.0008,0.1141664895957357,1,0.0007,0.9519,0.0038707374526172635,0.005952380952380952,0.005952380952380952
O,mkt-rf-alpha,0.0,0.0,1,2021,0.7499,0.0,0.04091290582782334,1,0.0002,0.937,0.0013871243430880966,0.005952380952380952,0.005952380952380952
CSGP,mkt-rf-alpha,0.0,0.0,1,2021,0.9869,-0.0011,0.08221545837781634,1,0.0007,0.9683,0.0027874593942056004,0.005952380952380952,0.005952380952380952
SBAC,mkt-rf-alpha,1.311541488527059,1.311541488527059,1,2021,0.5623,0.001,0.26763163431316306,1,0.0008,0.8903,0.009073869172200783,0.005952380952380952,0.005952380952380952
ARE,mkt-rf-alpha,0.3045461574265712,0.3045461574265712,1,2021,0.6761,0.0004,0.025633187937024002,1,0.0003,0.9798,0.0008690758639347869,0.005952380952380952,0.005952380952380952
IRM,mkt-rf-alpha,1.7529954988393606,1.7529954988393606,1,2021,0.6151,0.0015,0.044614549688435985,1,0.0001,0.8502,0.0015126260693674978,0.005952380952380952,0.005952380952380952
SUI,mkt-rf-alpha,0.42424340338029826,0.42424340338029826,1,2021,0.7554,0.0007,0.2335097142145838,1,0.0005,0.8427,0.007916988597625267,0.005952380952380952,0.005952380952380952
MAA,mkt-rf-alpha,0.7924649214424291,0.7924649214424291,1,2021,0.7917,0.0015,0.08458117061956136,1,0.0003,0.9092,0.0028676672643841686,0.005952380952380952,0.005952380952380952
ELS,mkt-rf-alpha,0.3087808214346712,0.3087808214346712,1,2021,0.7387,0.0005,0.03604232180070155,1,0.0001,0.881,0.0012219904927204673,0.005952380952380952,0.005952380952380952
CPT,mkt-rf-alpha,1.327664291860651,1.327664291860651,1,2021,0.6933,0.0015,0.03131089731721176,1,0.0001,0.898,0.00106157475236334,0.005952380952380952,0.005952380952380952
NLY,mkt-rf-alpha,0.0,0.0,1,2021,0.6845,-0.0006,1.0286116827106777,1,0.0017,0.7931,0.0348743819536394,0.005952380952380952,0.005952380952380952
NNN,mkt-rf-alpha,0.0,0.0,1,2021,0.9429,-0.0003,0.13634852085068488,1,0.0003,0.8472,0.004622804188291561,0.005952380952380952,0.005952380952380952
ADC,mkt-rf-alpha,0.0,0.0,1,2021,0.7183,-0.0004,0.1834401104157714,1,0.0003,0.7908,0.006219412615846025,0.005952380952380952,0.005952380952380952
CDP,mkt-rf-alpha,0.0,0.0,1,2021,0.7228,-0.0005,0.019510168017213725,1,0.0001,0.9404,0.0006614790234726232,0.005952380952380952,0.005952380952380952
CIGI,mkt-rf-alpha,0.0,0.0,1,2021,0.9888,0.0012,1.3615369748959998,1,0.002,0.7659,0.046161988342768544,0.005952380952380952,0.005952380952380952
JOE,mkt-rf-alpha,0.0,0.0,1,2021,1.2836,-0.0003,0.543473681700617,1,0.0023,0.9256,0.018426106835021282,0.005952380952380952,0.005952380952380952
MFA,mkt-rf-alpha,0.003379961180777117,0.003379961180777117,1,2021,0.9287,0.0002,5.0,1,0.0125,0.3317,0.10062632082176123,0.005952380952380952,0.005952380952380952
UMH,mkt-rf-alpha,0.0,0.0,1,2021,0.9568,0.0014,0.028305051174759392,1,0.0009,0.9992,0.000959663576136458,0.005952380952380952,0.005952380952380952
RWT,mkt-rf-alpha,0.4671339452605039,0.4671339452605039,1,2021,0.8372,0.0013,0.9145008569323948,1,0.0014,0.7758,0.031005531745026335,0.005952380952380952,0.005952380952380952
